cnpjCpfFornecedor,formaParticipacao,idFornecedor,itensProposta,nomeFonecedor,representanteCertame,responsavelFornecedor,socios
59.224.431/0001-84,INDIVIDUAL," ","itensProposta_895188f3-bc6b-4472-b62a-3f5c8297c919.csv","FF OBRAS E SERVICOS LTDA","MARIA SALETE DE SOUZA FLOR","MARIA SALETE DE SOUZA FLOR"," "
34.674.089/0001-93,INDIVIDUAL," ","itensProposta_63f5c404-ca1b-4671-8796-8ab9e3b69502.csv","ROMEO COMERCIAL LTDA - ME","REGINA CELIA COUTO DE OLIVEIRA","REGINA CELIA COUTO DE OLIVEIRA"," "
