cnpjCpfVencedor,codigo,descricao,numero,participanteVencedor,quantidade,unidadeMedida,valorTotalReferencia,valorTotalVencedor,valorUnitarioReferencia,valorUnitarioVencedor
13.612.574/0001-62,448,"COPIAS DE CHAVES YALE",1,"FRANCISCO E FERNANDES SERVICOS DE AFIACAO E CHAVEIRO LTDA",820,SERV,9823.6,9823.6,11.98,11.98
13.612.574/0001-62,593,"COPIAS DE CHAVES TETRA",2,"FRANCISCO E FERNANDES SERVICOS DE AFIACAO E CHAVEIRO LTDA",230,UND,5683.3,5683.3,24.71,24.71
13.612.574/0001-62,3401030601,"Confecção de chave para móveis e gaveteiros",3,"FRANCISCO E FERNANDES SERVICOS DE AFIACAO E CHAVEIRO LTDA",165,UND,5940,5940,36,36
13.612.574/0001-62,3401022759,"Serviços de abertura de porta e troca de fechadura",4,"FRANCISCO E FERNANDES SERVICOS DE AFIACAO E CHAVEIRO LTDA",160,SV,16000,16000,100,100
13.612.574/0001-62,3401030603,"Serviços de Troca de Fechaduras",5,"FRANCISCO E FERNANDES SERVICOS DE AFIACAO E CHAVEIRO LTDA",165,UND,41250,41250,250,250
13.612.574/0001-62,3401030602,"Serviços de troca de cilindro",6,"FRANCISCO E FERNANDES SERVICOS DE AFIACAO E CHAVEIRO LTDA",165,UND,16500,16500,100,100
13.612.574/0001-62,3401030604,"Serviços de confecção de Controle",7,"FRANCISCO E FERNANDES SERVICOS DE AFIACAO E CHAVEIRO LTDA",185,UND,9250,9250,50,50
13.612.574/0001-62,3401030605,"Copia Chave de automóvel Codificada Comum",8,"FRANCISCO E FERNANDES SERVICOS DE AFIACAO E CHAVEIRO LTDA",45,UND,10755,9900,239,220
13.612.574/0001-62,3401030606,"Copia de Chave de Automóvel Codificada Tipo Canivete com Telecomando.",9,"FRANCISCO E FERNANDES SERVICOS DE AFIACAO E CHAVEIRO LTDA",45,UND,36675,34353,815,763.4
13.612.574/0001-62,3401030607,"Serviço de Codificação de Chave de Automóvel",10,"FRANCISCO E FERNANDES SERVICOS DE AFIACAO E CHAVEIRO LTDA",60,UND,20340,19200,339,320
