data,justificativa,responsavel,tipo
2025-06-03,"INCLUSÃO DE DOTAÇÃO - 05.012.1.034.3.3.90.1.500.1001.0101 (153)","VAGNER ESPINDOLA RODRIGUES",ALTERACAO_PRECOS
