cnpjCpfFornecedor,formaParticipacao,idFornecedor,itensProposta,nomeFonecedor,representanteCertame,responsavelFornecedor,socios
36.160.222/0001-19,INDIVIDUAL," ","itensProposta_096a42e8-8af2-4c5b-855b-4c6eff9b7dd3.csv","CENTER MÓVEIS INDÚSTIA E COMÉRCIO DE MÓVEIS","ADILSO ADRIANO PARIS","ADILSO ADRIANO PARIS"," "
39.564.883/0001-06,INDIVIDUAL," ","itensProposta_a3467776-aaa3-446b-9366-df4ee8b79ede.csv","CORTILE MOVEIS SOB MEDIDA LTDA","ALDO VANIO DE SOUZA","ALDO VANIO DE SOUZA"," "
51.308.718/0001-80,INDIVIDUAL," ","itensProposta_5cf5a760-b8d4-4030-9212-e8effe584993.csv","EXCLUSIVE SOLUCOES INTEGRADAS LTDA","GUILHERME RAMÃO MUNCHEN","GUILHERME RAMÃO MUNCHEN"," "
83.478.883/0001-77,INDIVIDUAL," ","itensProposta_12e949f1-7ead-4116-ab8b-62f52cd431d2.csv","FABRICA DE ESQUADRIAS NILZO CARDOSO LTDA","ARLINDO HEINZEN CARDOSO","ARLINDO HEINZEN CARDOSO"," "
51.507.557/0001-54,INDIVIDUAL," ","itensProposta_b8617418-8ec4-411f-ab5c-c73ef178d564.csv","FRANCO PISOS E MOVEIS LTDA","JOSIEL NOVACOSKI SOARES MACHADO","JOSIEL NOVACOSKI SOARES MACHADO"," "
45.283.794/0001-86,INDIVIDUAL," ","itensProposta_0bd6d46b-f450-47ae-920f-a970f839090a.csv","INOVE INDUSTRIA E COMERCIO DE MÓVEIS LTDA","JEFERSON ALESSANDRO RIBEIRO DIEFENBACH","JEFERSON ALESSANDRO RIBEIRO DIEFENBACH"," "
38.654.949/0001-88,INDIVIDUAL," ","itensProposta_6fcb9cae-d976-417a-b951-e4f196823146.csv","IS MARCENARIA LTDA","IGOR ISRAEL CAMILO SERAFIM","IGOR ISRAEL CAMILO SERAFIM"," "
04.283.623/0001-70,INDIVIDUAL," ","itensProposta_fbc53a38-b935-4ecc-8fbc-ca580e644bca.csv","MOVEIS REQUINTE SOB MEDIDA LTDA","FRANCISCO ANTONIO DA SILVA","FRANCISCO ANTONIO DA SILVA"," "
33.629.425/0001-13,INDIVIDUAL," ","itensProposta_22ae1cf5-e01a-4221-9b9e-fb4febf0dfa3.csv","UP MOBILIARIO CORPORATIVO EIRELI","BERNARDINA MARIA MEYER","BERNARDINA MARIA MEYER"," "
22.708.704/0001-56,INDIVIDUAL," ","itensProposta_719c6ab7-b55a-4ae1-94ef-6686ee88aee9.csv","WK ECO SISTEMAS INTEGRADOS LTDA","KARDEC PEDRO DA SILVA","KARDEC PEDRO DA SILVA"," "
