cnpjCpfVencedor,codigo,descricao,numero,participanteVencedor,quantidade,unidadeMedida,valorTotalReferencia,valorTotalVencedor,valorUnitarioReferencia,valorUnitarioVencedor
12.232.767/0001-25,3401031884,"Pesquisa de Contagem Classificada de veículos 24 horas com filmagem.",1,"CONSULTRAN ENGENHARIA LTDA",150,UND,705000,690000,4700,4600
12.232.767/0001-25,3401031885,"Pesquisa  de Contagem de pedestres 24 horas com filmagem.",2,"CONSULTRAN ENGENHARIA LTDA",24,UND,64800,60000,2700,2500
12.232.767/0001-25,3401031886,"Elaboração de Programações Semafóricas em Semáforos Existentes e à Implantar.",3,"CONSULTRAN ENGENHARIA LTDA",20,UND,36750,30000,1837.5,1500
12.232.767/0001-25,3401031887,"Estudo de engenharia para viabilidade de implantação de controle semafórico.",4,"CONSULTRAN ENGENHARIA LTDA",20,UND,189000,160000,9450,8000
12.232.767/0001-25,3401031888,"Projeto de Sinalização Semafórica (projeto de implantação de semáforo).",5,"CONSULTRAN ENGENHARIA LTDA",20,UND,87750,82000,4387.5,4100
12.232.767/0001-25,3401031889,"Dimensionamento de Defasagens para onda verde (sincronização).",6,"CONSULTRAN ENGENHARIA LTDA",5,UND,23750,23500,4750,4700
12.232.767/0001-25,3401031890,"Projeto funcional de circulação viária - por km.",7,"CONSULTRAN ENGENHARIA LTDA",70,KM,121625,105000,1737.5,1500
12.232.767/0001-25,3401031891,"Projeto funcional de circulação viária - por interseção.",8,"CONSULTRAN ENGENHARIA LTDA",330,UND,297000,198000,900,600
12.232.767/0001-25,3401031892,"Simulação de tráfego em software consagrado.",9,"CONSULTRAN ENGENHARIA LTDA",39,UND,474825,390000,12175,10000
12.232.767/0001-25,3401031893,"Estudo de capacidade e nível de serviço em software de simulação consagrado.",10,"CONSULTRAN ENGENHARIA LTDA",25,UND,109375,100000,4375,4000
12.232.767/0001-25,3401031894,"Levantamento topográfico expedito.",11,"CONSULTRAN ENGENHARIA LTDA",15,UND,21937.5,21000,1462.5,1400
12.232.767/0001-25,3401031895,"Projeto básico de redefinição de geometria.",12,"CONSULTRAN ENGENHARIA LTDA",15,UND,72750,69000,4850,4600
12.232.767/0001-25,3401031896,"Projetos e cadastro de sinalização horizontal e vertical (reg. e adv.) - por km.",13,"CONSULTRAN ENGENHARIA LTDA",70,KM,171500,147000,2450,2100
12.232.767/0001-25,3401031897,"Projetos e cadastro de sinalização horizontal e vertical (reg. e adv.) - por interseção.",14,"CONSULTRAN ENGENHARIA LTDA",330,UND,268125,264000,812.5,800
12.232.767/0001-25,3401031898,"Estudo de Tráfego para empreendimentos de pequeno porte (excluído pesquisas e simulações, que formam item próprio da planilha).",15,"CONSULTRAN ENGENHARIA LTDA",1,UND,24000,21500,24000,21500
12.232.767/0001-25,3401031899,"Estudo de Tráfego para empreendimentos de médio porte (excluído pesquisas e simulações, que formam item próprio da planilha).",16,"CONSULTRAN ENGENHARIA LTDA",1,UND,31750,30000,31750,30000
12.232.767/0001-25,3401031900,"Estudo de Tráfego para empreendimentos de grande porte (excluído pesquisas e simulações, que formam item próprio da planilha).",17,"CONSULTRAN ENGENHARIA LTDA",2,UND,100500,93000,50250,46500
