cnpjCpfVencedor,codigo,descricao,numero,participanteVencedor,quantidade,unidadeMedida,valorTotalReferencia,valorTotalVencedor,valorUnitarioReferencia,valorUnitarioVencedor
44.042.538/0001-34,10383980,"CABO HDMI 15 METROS",2,"4INFO LTDA",45,UND,6012.45,6012.45,133.61,133.61
44.042.538/0001-34,3401030263,"Computador administrativo",5,"4INFO LTDA",13,UN,1618940.45,64350,5973.95,4950
44.042.538/0001-34,10379253,"COMPUTADOR INTERMEDIÁRIO COMPLETO",9,"4INFO LTDA",8,UND,266338.45,59991.04,7609.67,7498.88
44.042.538/0001-34,3401030571,"Licença Sistema Operacional",17,"4INFO LTDA",42,UN,84095,63840,1529,1520
44.042.538/0001-34,3401030571,"Licença Sistema Operacional",18,"4INFO LTDA",13,UN,84095,19630,1529,1510
44.042.538/0001-34,30301545,"WEBCAM FULL HD",52,"4INFO LTDA",33,UND,17803.5,17721,539.5,537
55.149.591/0002-36,185,Scanner,39,"ALLSET TECNOLOGIA LTDA",12,UNID,53369.28,43843.08,4447.44,3653.59
47.957.488/0001-03,30101172,"ACESS POINT",1,"FG SERVICOS E COMERCIO DE EQUIPAMENTOS DE SEGURANCA E INFORMATICA LTDA",31,UND,45480.41,31000,1467.11,1000
47.957.488/0001-03,3401030567,"Computador Avançado",6,"FG SERVICOS E COMERCIO DE EQUIPAMENTOS DE SEGURANCA E INFORMATICA LTDA",17,UN,363229.23,279990,17296.63,16470
47.957.488/0001-03,3401030567,"Computador Avançado",7,"FG SERVICOS E COMERCIO DE EQUIPAMENTOS DE SEGURANCA E INFORMATICA LTDA",4,UN,363229.23,68680,17296.63,17170
47.957.488/0001-03,709,Microfone,21,"FG SERVICOS E COMERCIO DE EQUIPAMENTOS DE SEGURANCA E INFORMATICA LTDA",15,UND,6805.8,5250,453.72,350
02.537.692/0006-41,3401031015,"HD para servidor",12,"GOLD COMPUTADORES LTDA",14,UN,58786,51100,4199,3650
02.537.692/0006-41,41710,"Fone de ouvido do tipo headset",14,"GOLD COMPUTADORES LTDA",48,UN,13358.4,10896,278.3,227
02.537.692/0006-41,10378894,"KIT TECLADO E MOUSE",15,"GOLD COMPUTADORES LTDA",183,UND,30932.49,19947,169.03,109
02.537.692/0006-41,3401031330,"SSD M.2 NVME 240GB",19,"GOLD COMPUTADORES LTDA",75,UN,18492,14775,246.56,197
02.537.692/0006-41,40736,"NOBREAK 1500 VA",24,"GOLD COMPUTADORES LTDA",79,UN,153895.35,90534,1465.67,1146
02.537.692/0006-41,40736,"NOBREAK 1500 VA",25,"GOLD COMPUTADORES LTDA",26,UN,153895.35,34060,1465.67,1310
02.537.692/0006-41,758,"NOBREAK 600VA",26,"GOLD COMPUTADORES LTDA",63,UND,41370.21,25830,656.67,410
02.537.692/0006-41,10369518,"CABO PATCHCORD 1,5 M.",31,"GOLD COMPUTADORES LTDA",340,PÇA,18700,10880,55,32
02.537.692/0006-41,32475,"Patch Cord 2,5 m",32,"GOLD COMPUTADORES LTDA",230,M,15485.9,10580,67.33,46
02.537.692/0006-41,40735,"PATCH PANEL 24 PORTAS",33,"GOLD COMPUTADORES LTDA",47,UN,25725.92,25725.92,547.36,547.36
02.537.692/0006-41,10375039,"Roteador WiFi",38,"GOLD COMPUTADORES LTDA",36,UND,25376.76,13248,704.91,368
02.537.692/0006-41,80701116,"SWITCH 24 PORTAS",42,"GOLD COMPUTADORES LTDA",16,UND,192261.86,19008,2869.58,1188
02.537.692/0006-41,3401021652,"SWITCH 48 PORTAS",43,"GOLD COMPUTADORES LTDA",23,UNI,145100.4,54142,4836.68,2354
27.703.597/0001-97,3401023250,"NOTEBOOK BÁSICO",29,"HIGH TECH INFORMÁTICA SÃO CARLOS EIRELI",28,UN,151280.79,86660,4088.67,3095
27.703.597/0001-97,3401023250,"NOTEBOOK BÁSICO",30,"HIGH TECH INFORMÁTICA SÃO CARLOS EIRELI",9,UN,151280.79,27855,4088.67,3095
27.830.943/0001-06,30101177,"CABO HDMI 3mt",3,"LAURETH IMPORTS LTDA",35,UND,1925,1874.25,55,53.55
27.830.943/0001-06,37909,"FRENTE FALSA 01 U PARA RACK 19",10,"LAURETH IMPORTS LTDA",95,MET,2850,2715.1,30,28.58
27.830.943/0001-06,3401020396,"GUIA U PARA RACK 19'",11,"LAURETH IMPORTS LTDA",55,PÇA,4123.9,3877.5,74.98,70.5
27.830.943/0001-06,3401031332,"HEADSET RJ11",13,"LAURETH IMPORTS LTDA",10,UN,1527.7,1480,152.77,148
27.830.943/0001-06,10384810,"KIT DE TECLADO E MOUSE SEM FIO",16,"LAURETH IMPORTS LTDA",43,UND,10877.71,8492.5,252.97,197.5
27.830.943/0001-06,3401031331,"SSD SATA 240GB",20,"LAURETH IMPORTS LTDA",95,UN,18777.7,18050,197.66,190
27.830.943/0001-06,10383882,Monitor.,23,"LAURETH IMPORTS LTDA",19,UND,127380.24,26543,1633.08,1397
27.830.943/0001-06,3401023266,"Notebook Avançado",27,"LAURETH IMPORTS LTDA",6,UN,80152,60030,10019,10005
27.830.943/0001-06,3401023266,"Notebook Avançado",28,"LAURETH IMPORTS LTDA",2,UN,80152,20020,10019,10010
27.830.943/0001-06,10365968,PROJETOR.,34,"LAURETH IMPORTS LTDA",12,UND,81295.52,55320,5080.97,4610
27.830.943/0001-06,10365968,PROJETOR.,35,"LAURETH IMPORTS LTDA",4,UND,81295.52,19596,5080.97,4899
27.830.943/0001-06,3401027671,"rack 19 ,470MM, de parede 16U,Com porta frontal acrílica",36,"LAURETH IMPORTS LTDA",24,UND,19903.92,17808,829.33,742
27.830.943/0001-06,3401027672,"REGUA DE TOMADA DE 1U COM 10 TOMADAS PARA RACK 19",37,"LAURETH IMPORTS LTDA",13,UND,1724.45,1547,132.65,119
27.830.943/0001-06,10384816,"SUITE DE APLICAÇÕES DE PRODUTIVIDADE PARA ESCRITÓRIO",40,"LAURETH IMPORTS LTDA",20,UND,35620,34580,1781,1729
