data,justificativa,responsavel,tipo
2025-05-16,"INCLUSÃO DE DOTAÇÃO ORÇAMENTARIA - 05.004.1.032.3.3.90.1.569.0000.0137 (129)","VAGNER ESPINDOLA RODRIGUES",ALTERACAO_PRECOS
