cnpjCpfVencedor,codigo,descricao,numero,participanteVencedor,quantidade,unidadeMedida,valorTotalReferencia,valorTotalVencedor,valorUnitarioReferencia,valorUnitarioVencedor
09.110.430/0001-30,10368065,"BOMBONA AGUA MINERAL 20 LITROS",1,"DISTRIBUIDORA POLAR ÁGUA LTDA - ME",15275,UND,447516,367516.5,24.06,24.06
09.110.430/0001-30,10368065,"BOMBONA AGUA MINERAL 20 LITROS",2,"DISTRIBUIDORA POLAR ÁGUA LTDA - ME",3325,UND,447516,79999.5,24.06,24.06
