ano,numero,dataEmissao,tipo,nomeCredor,valor
2025,3333,2025-05-09,Empenhar,"COOPERATIVA REGIONAL AGROPECUARIA SUL CATARINENSE",38870
2025,3573,2025-05-22,Empenhar,"COOPERATIVA REGIONAL AGROPECUARIA SUL CATARINENSE",11430
