data,justificativa,responsavel,tipo
2025-09-05,"rescisão unilateral.","VAGNER ESPINDOLA RODRIGUES",RECEBIMENTO_POR_TRANSF
2025-09-05,"aceite conforme proposta.","VAGNER ESPINDOLA RODRIGUES",ALTERACAO_PRECOS
