cnpjCpfVencedor,codigo,descricao,numero,participanteVencedor,quantidade,unidadeMedida,valorTotalReferencia,valorTotalVencedor,valorUnitarioReferencia,valorUnitarioVencedor
76.812.908/0001-61,3401030732,"CREDENCIAMENTO PELO PERIODO DE 12 MESES LABORATORIO DE ANALISES CLINICAS BENEDET LTDA",1,"LABORATORIO DE ANALISE CLINICAS BENEDET LTDA",1,SERV,210393.31,210393.31,210393.31,210393.31
