cnpjCpfVencedor,codigo,descricao,numero,participanteVencedor,quantidade,unidadeMedida,valorTotalReferencia,valorTotalVencedor,valorUnitarioReferencia,valorUnitarioVencedor
46.615.867/0001-52,0,,1,"LCA INDUSTRIA E COMERCIO DE CORDAS E REDES ESPORTIVAS LTDA",30000,,417000,129000,13.9,4.3
46.615.867/0001-52,0,,2,"LCA INDUSTRIA E COMERCIO DE CORDAS E REDES ESPORTIVAS LTDA",20000,,458000,173000,22.9,8.65
46.615.867/0001-52,0,,3,"LCA INDUSTRIA E COMERCIO DE CORDAS E REDES ESPORTIVAS LTDA",10000,,299000,80000,29.9,8
46.615.867/0001-52,0,,4,"LCA INDUSTRIA E COMERCIO DE CORDAS E REDES ESPORTIVAS LTDA",10000,,199000,40000,19.9,4
46.615.867/0001-52,0,,5,"LCA INDUSTRIA E COMERCIO DE CORDAS E REDES ESPORTIVAS LTDA",140,,12600,3892,90,27.8
46.615.867/0001-52,0,,6,"LCA INDUSTRIA E COMERCIO DE CORDAS E REDES ESPORTIVAS LTDA",120,,42000,23940,350,199.5
46.615.867/0001-52,0,,7,"LCA INDUSTRIA E COMERCIO DE CORDAS E REDES ESPORTIVAS LTDA",120,,77400,12996,645,108.3
46.615.867/0001-52,0,,8,"LCA INDUSTRIA E COMERCIO DE CORDAS E REDES ESPORTIVAS LTDA",20,,13780,7162,689,358.1
05.700.700/0001-02,0,,9,"PARANA INDUSTRIA E COMERCIO DE REDES E CORDAS - EIRELI",40,,14000,3724,350,93.1
05.700.700/0001-02,0,,10,"PARANA INDUSTRIA E COMERCIO DE REDES E CORDAS - EIRELI",20,,4580,1218,229,60.9
05.700.700/0001-02,0,,11,"PARANA INDUSTRIA E COMERCIO DE REDES E CORDAS - EIRELI",20,,49980,13308,2499,665.4
