cnpjCpfVencedor,codigo,descricao,numero,participanteVencedor,quantidade,unidadeMedida,valorTotalReferencia,valorTotalVencedor,valorUnitarioReferencia,valorUnitarioVencedor
51.636.946/0002-60,3401032440,"ADAPTADOR DE LÁPIS COM ENCAIXE DE DEDO",1,"JKS COMERCIAL LTDA",1000,UND,10830,5150,10.83,5.15
51.636.946/0002-60,3401032441,"ADAPTADOR DE LÁPIS DE EVA",2,"JKS COMERCIAL LTDA",1000,POT,17600,12200,17.6,12.2
51.636.946/0002-60,3401032442,"BORRACHA BRANCA COM CINTA",3,"JKS COMERCIAL LTDA",200,CX,3944,3100,19.72,15.5
51.636.946/0002-60,3401032446,"GIZ DE CERA ENCAIXA NO DEDO",7,"JKS COMERCIAL LTDA",1000,CX,19990,14800,19.99,14.8
51.636.946/0002-60,3401032451,"LÁPIS DE COR BIG APAGÁVEL",10,"JKS COMERCIAL LTDA",1500,CX,37875,28575,25.25,19.05
51.636.946/0002-60,3401032452,"LÁPIS GRAFITE HB CORPO PRETO BIG TRIANGULAR",11,"JKS COMERCIAL LTDA",200,CX,7626,5666,38.13,28.33
37.085.894/0001-70,3401032444,"COLA BASTÃO GIRO FÁCIL 8 GRAMAS",5,"TECNO STORE LTDA",200,CX,9128,6960,45.64,34.8
37.085.894/0001-70,3401032450,"LÁPIS 12 CORES BIG 17,5 CM TRIANGULAR COM APONTADOR",9,"TECNO STORE LTDA",2000,CX,22780,15160,11.39,7.58
37.085.894/0001-70,3401032454,"TESOURA ESCOLAR DUPLA TANDEM",13,"TECNO STORE LTDA",1500,UND,11415,8400,7.61,5.6
57.467.683/0001-09,3401032443,"BORRACHA ERGONÔMICA HEXAGONAL",4,"VIEIRA DISTRIBUIDORA LTDA",1500,CX,67110,42480,44.74,28.32
57.467.683/0001-09,3401032453,"PINCEL COM PEGA ERGONÔMICA PONTA REDONDA",12,"VIEIRA DISTRIBUIDORA LTDA",1000,CX,19710,13400,19.71,13.4
95.764.890/0001-14,3401032448,"HIDROCOR BIG PONTA QUE NÃO AFUNDA",8,"VIRTUAL SUPRIMENTOS LTDA",2000,CX,69840,29560,34.92,14.78
