cnpjCpfVencedor,codigo,descricao,numero,participanteVencedor,quantidade,unidadeMedida,valorTotalReferencia,valorTotalVencedor,valorUnitarioReferencia,valorUnitarioVencedor
23.106.953/0001-34,0,,235,"INFINITY GROUP LTDA",20,,3080,2006.6,154,100.33
23.106.953/0001-34,0,,236,"INFINITY GROUP LTDA",20,,4558,2969.6,227.9,148.48
23.106.953/0001-34,0,,237,"INFINITY GROUP LTDA",30,,6939,4520.7,231.3,150.69
23.106.953/0001-34,0,,238,"INFINITY GROUP LTDA",20,,40500.4,26387,2025.02,1319.35
23.106.953/0001-34,0,,239,"INFINITY GROUP LTDA",20,,44400.6,28928,2220.03,1446.4
23.106.953/0001-34,0,,240,"INFINITY GROUP LTDA",20,,49501.6,32257.5,2475.08,1612.875
23.106.953/0001-34,0,,241,"INFINITY GROUP LTDA",25,,941.25,613,37.65,24.52
23.106.953/0001-34,0,,242,"INFINITY GROUP LTDA",30,,45315,29523.6,1510.5,984.12
23.106.953/0001-34,0,,243,"INFINITY GROUP LTDA",200,,68620,44706,343.1,223.53
23.106.953/0001-34,0,,244,"INFINITY GROUP LTDA",200,,86080,56082,430.4,280.41
23.106.953/0001-34,0,,245,"INFINITY GROUP LTDA",200,,41360,26946,206.8,134.73
23.106.953/0001-34,0,,246,"INFINITY GROUP LTDA",200,,60720,39560,303.6,197.8
23.106.953/0001-34,0,,227,"INFINITY GROUP LTDA",150,,5310,3660,35.4,24.4
23.106.953/0001-34,0,,228,"INFINITY GROUP LTDA",50,,3106,2194,62.12,43.88
23.106.953/0001-34,0,,229,"INFINITY GROUP LTDA",250,,11425,7875,45.7,31.5
23.106.953/0001-34,0,,230,"INFINITY GROUP LTDA",250,,14815,10225,59.26,40.9
23.106.953/0001-34,0,,231,"INFINITY GROUP LTDA",50,,1948,1340,38.96,26.8
23.106.953/0001-34,0,,232,"INFINITY GROUP LTDA",150,,21184.5,14610,141.23,97.4
23.106.953/0001-34,0,,233,"INFINITY GROUP LTDA",150,,3558,2445,23.72,16.3
23.106.953/0001-34,0,,234,"INFINITY GROUP LTDA",50,,1670,1150,33.4,23
23.106.953/0001-34,0,,161,"INFINITY GROUP LTDA",20,,13604,12959,680.2,647.95
23.106.953/0001-34,0,,162,"INFINITY GROUP LTDA",12,,2102.4,2002.68,175.2,166.89
23.106.953/0001-34,0,,163,"INFINITY GROUP LTDA",15,,592.5,564.3,39.5,37.62
23.106.953/0001-34,0,,164,"INFINITY GROUP LTDA",25,,972.5,926.25,38.9,37.05
23.106.953/0001-34,0,,165,"INFINITY GROUP LTDA",1,,3700,3615.75,3700,3615.75
23.106.953/0001-34,0,,166,"INFINITY GROUP LTDA",2,,1960.48,1867.52,980.24,933.76
23.106.953/0001-34,0,,167,"INFINITY GROUP LTDA",30,,1164,1108.8,38.8,36.96
23.106.953/0001-34,0,,168,"INFINITY GROUP LTDA",5,,187.25,178.35,37.45,35.67
23.106.953/0001-34,0,,169,"INFINITY GROUP LTDA",20,,120,114.2,6,5.71
