cnpjCpfFornecedor,formaParticipacao,idFornecedor,itensProposta,nomeFonecedor,representanteCertame,responsavelFornecedor,socios
15.475.377/0001-74,INDIVIDUAL," ","itensProposta_a6c3d850-4beb-4181-8572-45688f35087f.csv","ATRITTO INDUSTRIA DE EQUIPAMENTOS LTDA","CARLOS IVAN DUTRA HUNTER","CARLOS IVAN DUTRA HUNTER"," "
30.709.910/0001-09,INDIVIDUAL," ","itensProposta_bc1db85b-6e91-4215-b3bf-9e743e3810ca.csv","BATISTA PRESTADORA DE SERVICOS PREDIAIS LTDA","RENAN DEMSKI BATISTA","RENAN DEMSKI BATISTA"," "
35.230.250/0001-00,INDIVIDUAL," ","itensProposta_41e6aaa3-926e-4a51-a188-adbfe4ccf3a6.csv","CLEDENIR ALVES DA SILVA","CLEDENIR ALVES DA SILVA","CLEDENIR ALVES DA SILVA"," "
17.896.535/0001-95,INDIVIDUAL," ","itensProposta_a70140b0-c8bb-496e-8127-e045adfd4216.csv","CONSTRUCITY CONSTRUCOES E REFORMAS EIRELI","KAROLINE MAFRA DA SILVA","KAROLINE MAFRA DA SILVA"," "
54.913.501/0001-98,INDIVIDUAL," ","itensProposta_229f4bef-bd71-4c87-947a-b2705e69d2b5.csv","ENGECONSTRU ENGENHARIA E ARQUITETURA LTDA.","VINICIUS BARBOSA DOS SANTOS","VINICIUS BARBOSA DOS SANTOS"," "
94.188.638/0001-41,INDIVIDUAL," ","itensProposta_1eb3b105-7ec7-4b41-a9f5-868a14c9fbdf.csv","ENGESINOS ENGENHARIA LTDA","VERA MARIA DE OLIVEIRA LACERDA","VERA MARIA DE OLIVEIRA LACERDA"," "
21.172.062/0001-50,INDIVIDUAL," ","itensProposta_0b6143b2-4263-43b8-9844-ef5c9e5fd682.csv","GRM PRESTADORA DE SERVICOS LTDA","QUEMUEL KONRAD MARCELO","QUEMUEL KONRAD MARCELO"," "
05.848.238/0001-95,INDIVIDUAL," ","itensProposta_cd258683-5918-4839-a1e3-41472bc40796.csv","MARKA CONSTRUCOES E SERVICOS LTDA","KARINA GONÇALVES PAES","KARINA GONÇALVES PAES"," "
10.634.960/0001-67,INDIVIDUAL," ","itensProposta_63acf992-be9a-4305-b083-bfbb31b4e35b.csv","NG3 CONSTRUTORA E PUBLICIDADE LTDA","NILTON GUIDI","NILTON GUIDI"," "
49.834.407/0001-03,INDIVIDUAL," ","itensProposta_86f1cf42-0445-4857-90ea-3b9a65e0f04e.csv","PREMIUM SERVIÇOS E IMPERMEABILIZAÇÕES LTDA","PATRICK BERTOLLO","PATRICK BERTOLLO"," "
41.660.361/0001-41,INDIVIDUAL," ","itensProposta_7fdff7c9-e47d-4109-b385-d65e45c2e954.csv","SORELLA MATERIAIS E CONSTRUCOES LTDA","GUILHERME SILVEIRA MANENTI","GUILHERME SILVEIRA MANENTI"," "
