cnpjCpfVencedor,codigo,descricao,numero,participanteVencedor,quantidade,unidadeMedida,valorTotalReferencia,valorTotalVencedor,valorUnitarioReferencia,valorUnitarioVencedor
33.742.700/0001-00,3401032087,"Sonda Uretral tipo Tomcat, 0,8 x 1.0 mm (11cm de comprimento). Estéril, para uso veterinário. Conter na embalagem a data de fabricação, data de validade e lote. Apresentar data de validade mínima de 12 meses. Apresentação: unidade",44,"ABB IMPORTACAO, COMERCIO E INTERMEDIACAO LTDA",200,UN,3306,3286,16.53,16.43
33.742.700/0001-00,3401032109,"Cambão veterinário retrátil para captura e contenção de cães, comprimento mínimo 110 cm (1.10 m). Material: Aço inox e/ou Alumínio. Extremidade emborrachada com no mínimo 40cm, com manopla para manuseio. Apresentação: Unidade",48,"ABB IMPORTACAO, COMERCIO E INTERMEDIACAO LTDA",5,UN,1260.1,1034.5,252.02,206.9
50.916.842/0001-66,3401032058,"Vacina antirrábica para cães e gatos.",15,"AGRO LACTUS VGO LTDA",1000,FR,16690,10690,16.69,10.69
50.916.842/0001-66,3401032059,"Vacina múltipla para cães (V10);",16,"AGRO LACTUS VGO LTDA",1000,FR,47170,12400,47.17,12.4
50.916.842/0001-66,3401032060,"Antibacteriano doxiciclina 200mg;",17,"AGRO LACTUS VGO LTDA",120,COMP,332.4,180,2.77,1.5
50.916.842/0001-66,3401032062,"Antibacteriano sulfadiazina + trimetoprim; uso veterinário;",19,"AGRO LACTUS VGO LTDA",200,COMP,904,820,4.52,4.1
50.916.842/0001-66,3401032064,"Anti-inflamatório não esteroidal meloxicam 0,5 mg; uso veterinário.",21,"AGRO LACTUS VGO LTDA",100,COMP,222,110,2.22,1.1
50.916.842/0001-66,3401032065,"Ectoparasiticida nitenpiram 11,4 mg para cães e gatos;",22,"AGRO LACTUS VGO LTDA",400,COMP,5236,2760,13.09,6.9
50.916.842/0001-66,3401032066,"Ectoparasiticida nitenpiram 57 mg para cães e gatos; uso veterinário.",23,"AGRO LACTUS VGO LTDA",200,COMP,3030,1478,15.15,7.39
50.916.842/0001-66,3401032069,"Pomada dermatológica anti-infecciosa e cicatrizante;",26,"AGRO LACTUS VGO LTDA",50,BIS,5564,2425,111.28,48.5
50.916.842/0001-66,3401032074,"Endoparasiticida metronidazol + sulfadimetoxina; uso oral;",31,"AGRO LACTUS VGO LTDA",20,FR,2208.2,1900,110.41,95
50.916.842/0001-66,3401032082,"Teste rápido para diagnóstico de cinomose em cães; detecção de antígeno do vírus da cinomose; uso veterinário.",39,"AGRO LACTUS VGO LTDA",200,KIT,9156,3960,45.78,19.8
50.916.842/0001-66,3401032083,"Teste rápido para diagnóstico de parvovirose em cães; detecção de antígeno do vírus da parvovirose; uso veterinário.",40,"AGRO LACTUS VGO LTDA",200,KIT,7476,4200,37.38,21
50.916.842/0001-66,3401032084,"Teste rápido para diagnóstico de FIV e FELV em gatos;",41,"AGRO LACTUS VGO LTDA",200,KIT,14900,7580,74.5,37.9
50.916.842/0001-66,3401032113,"Tubos para coleta de sangue a vácuo (soro), com ativador e coágulo: para coleta de amostras destinadas ao diagnóstico de leishmaniose canina;",52,"AGRO LACTUS VGO LTDA",5,KIT,373.1,373.1,74.62,74.62
50.916.842/0001-66,3401032114,"Ponteiras para micropipetas: para processamento de amostras destinadas ao diagnóstico de leishmaniose canina;",53,"AGRO LACTUS VGO LTDA",3,PCT,131.19,131.19,43.73,43.73
50.916.842/0001-66,3401032117,"Tubo de centrifugação (tubo falcon), 15 ml, fundo cônico, graduado, não estéril, autoclavável, tampa rosqueável: para coleta de amostras biológicas",56,"AGRO LACTUS VGO LTDA",6,PCT,478.14,447.6,79.69,74.6
46.339.373/0001-92,3401032045,"Anticolinérgico Atropina 10mg/ml (1%).",2,"ALC MORAES COMERCIAL LTDA.",5,FR,88.3,46.5,17.66,9.3
46.339.373/0001-92,3401032047,"Anti-Inflamatório Esteroidal Dexametasona 2mg/ml.",4,"ALC MORAES COMERCIAL LTDA.",10,FR,224.9,93,22.49,9.3
46.339.373/0001-92,3401032049,"Antagonista Ioimbina 10mg/ml (1%). Uso Injetável",6,"ALC MORAES COMERCIAL LTDA.",5,UND,1117.85,518.6,223.57,103.72
46.339.373/0001-92,3401032051,"Anti-inflamatório Não-Esteroidal Meloxicam 2mg/ml (0,2%).",8,"ALC MORAES COMERCIAL LTDA.",10,FR,637.8,472,63.78,47.2
46.339.373/0001-92,3401032055,"Sedativo Xilazina 20mg/ml (2%).",12,"ALC MORAES COMERCIAL LTDA.",25,FR,2442.5,1700,97.7,68
46.339.373/0001-92,3401032061,"Antibacteriano enrofloxacina 50 mg; uso veterinário.;",18,"ALC MORAES COMERCIAL LTDA.",100,COMP,127,77,1.27,0.77
46.339.373/0001-92,3401032079,"Endectoparasiticida ivermectina 6 mg; uso veterinário. Apresentar registro no Ministério da Agricultura. Conter na embalagem a data de fabricação, data de validade e lote. Apresentar data de validade mínima de 12 meses. Apresentação: comprimidos.",36,"ALC MORAES COMERCIAL LTDA.",200,COMP,1542,418,7.71,2.09
46.339.373/0001-92,3401032106,"Kit instrumental cirúrgico em aço inox;",45,"ALC MORAES COMERCIAL LTDA.",20,KIT,16633.2,3744.8,831.66,187.24
46.339.373/0001-92,3401032107,"Kit de colares elizabetanos para cães, contendo tamanhos 1 ao 7 (para diâmetros inferiores de 7,5 a 15,5cm aproximadamente). Apresentação: Kit",46,"ALC MORAES COMERCIAL LTDA.",10,KIT,1832,679,183.2,67.9
46.339.373/0001-92,3401032115,"Formaldeído tamponado 10% (formol);",54,"ALC MORAES COMERCIAL LTDA.",3,FR,74.82,74.82,24.94,24.94
46.339.373/0001-92,3401032123,"Jogo de focinheiras: focinheiras em polipropileno com velcro; tamanhos: nº 1, 2, 3, 4 e 5.",62,"ALC MORAES COMERCIAL LTDA.",2,JG,78.02,77.82,39.01,38.91
48.214.791/0001-89,3401032044,"Sedativo Acepromazina 2mg/ml(0,2%). Uso injetável (Via Intramuscular e Endovenosa).",1,"ANIMALFORCE MEDICAMENTOS LTDA",23,FR,1000.73,529,43.51,23
48.214.791/0001-89,3401032046,"Anestésico Dissociativo Cetamina 100mg/ml(10%).",3,"ANIMALFORCE MEDICAMENTOS LTDA",25,FR,3705,2112.5,148.2,84.5
48.214.791/0001-89,3401032054,"Suplemento Vitamina K 10mg/ml.",11,"ANIMALFORCE MEDICAMENTOS LTDA",5,FR,73.55,59.55,14.71,11.91
48.214.791/0001-89,3401032076,"Anti-inflamatório esteroidal prednisolona 5 mg; uso veterinário;",33,"ANIMALFORCE MEDICAMENTOS LTDA",50,COMP,87.5,55,1.75,1.1
60.718.874/0001-00,3401032052,"Analgésico Tramadol 20mg/ml(2%).",9,"BICHO WEB SAUDE ANIMAL LTDA",10,FR,607.1,464.1,60.71,46.41
60.718.874/0001-00,3401032056,"Suplemento para grandes e pequenos animais;",13,"BICHO WEB SAUDE ANIMAL LTDA",10,FR,1061.8,763.8,106.18,76.38
60.718.874/0001-00,3401032078,"Antigalactogênico metergolina 2 mg; uso veterinário. Apresentar registro no Ministério da Agricultura. Conter na embalagem a data de fabricação, data de validade e lote. Apresentar data de validade mínima de 12 meses. Apresentação: comprimidos.",35,"BICHO WEB SAUDE ANIMAL LTDA",30,COMP,435.6,432.6,14.52,14.42
03.716.644/0001-79,3401032067,"Ectoparasiticida sarolaner 40 mg para cães de 10 a 20 kg;",24,"CASA DO BOI PRODUTOS AGROPECUARIOS LTDA",250,COMP,43885,14137.5,175.54,56.55
03.716.644/0001-79,3401032068,"Ectoparasiticida sarolaner 80 mg para cães de 20 a 40 kg;",25,"CASA DO BOI PRODUTOS AGROPECUARIOS LTDA",250,COMP,46815,16372.5,187.26,65.49
