cnpjCpfFornecedor,formaParticipacao,idFornecedor,itensProposta,nomeFonecedor,representanteCertame,responsavelFornecedor,socios
36.338.745/0001-02,INDIVIDUAL," ","itensProposta_78fe8357-48e3-4992-bc1b-86f56043f2f1.csv","10 PONTO AUTO CENTER LTDA","ROBERTO FABIO PAZETTO","ROBERTO FABIO PAZETTO"," "
20.063.556/0001-34,INDIVIDUAL," ","itensProposta_1a7a0174-8b6d-4def-a001-9fcb637b1e38.csv","AUTOLUK COMÉRCIO DE PNEUMÁTICOS E PEÇAS LTDA EPP","MARGARETE HAMISCH DO AMARAL","MARGARETE HAMISCH DO AMARAL"," "
10.158.356/0001-01,INDIVIDUAL," ","itensProposta_7cb4c0c0-9e95-4017-80d6-35a6cafbf867.csv","CPX DISTRIBUIDORA S/A","FELIPE DA SILVA LEITE","FELIPE DA SILVA LEITE"," "
24.277.245/0001-29,INDIVIDUAL," ","itensProposta_395a733b-85b2-4711-b60b-22392078b48a.csv","DS PNEUS LTDA","JONAS ANTONIO SELLA","JONAS ANTONIO SELLA"," "
80.934.631/0001-17,INDIVIDUAL," ","itensProposta_fd48c4a5-dd93-4eff-acb9-5cde9335c41c.csv","FREDI PNEUS LTDA","FREDERICO CARDOSO DOS SANTOS","FREDERICO CARDOSO DOS SANTOS"," "
41.222.542/0001-96,INDIVIDUAL," ","itensProposta_6895c89d-8cfe-48ba-bac8-a728c4b0eeca.csv","GUI - PRESTADORA DE SERVICOS LTDA","DOUGLAS SELLA","DOUGLAS SELLA"," "
20.122.244/0001-54,INDIVIDUAL," ","itensProposta_39dba263-5eaf-4480-85e7-0a0e497ddb83.csv","LUDA PNEUS LTDA","MARCELA CECON","MARCELA CECON"," "
55.695.599/0001-17,INDIVIDUAL," ","itensProposta_de28b05c-01dc-4ba9-b180-80e71b26c2fd.csv","MAGBA E-COMMERCE LTDA","DALILA RITA GRAEF","DALILA RITA GRAEF"," "
22.196.632/0001-05,INDIVIDUAL," ","itensProposta_cd95e3bc-7338-481d-89f0-21fdc0eb4dd2.csv","R. K. KASCZUK & CIA LTDA - ME","RUBENS KRUGER KASCZUK","RUBENS KRUGER KASCZUK"," "
52.954.144/0001-80,INDIVIDUAL," ","itensProposta_98492059-56f0-4749-b901-c3b9fd3cbaa7.csv","RAVI E-COMMERCE LTDA.","NEIDE APARECIDA DE OLIVEIRA RODRIGUES","NEIDE APARECIDA DE OLIVEIRA RODRIGUES"," "
06.889.977/0001-98,INDIVIDUAL," ","itensProposta_e6d23fc2-8564-465a-8592-35f4a52ab9c3.csv","RODA BRASIL PNEUS LTDA","CLAUDINEI AMERICO TONIELLO","CLAUDINEI AMERICO TONIELLO"," "
20.862.784/0001-74,INDIVIDUAL," ","itensProposta_41ce44ec-f41c-4dbd-abae-4c8f50d580b5.csv","SETIM & TITON LTDA","LUCAS SETIM TITON","LUCAS SETIM TITON"," "
01.179.914/0001-24,INDIVIDUAL," ","itensProposta_a6bf513e-0da4-4b20-8d5d-ecccac780881.csv","TEREZA PNEUS LTDA","MARIA TEREZINHA DOS ANJOS SENFF","MARIA TEREZINHA DOS ANJOS SENFF"," "
