ano,numero,dataEmissao,tipo,nomeCredor,valor
2025,4935,2025-07-15,Empenhar,"SEBOLD COMERCIAL ATACADO DE PRODUTOS, ALIMENTOS E EQUIPAMENTOS LTDA",12513.6
2025,4936,2025-07-15,Empenhar,"SEBMED PRODUTOS PARA A SAUDE LTDA",9174
2025,5037,2025-07-23,Empenhar,"DICRIL - PRODUTOS E EQUIPAMENTOS PARA LIMPEZA E HIGIENE LTDA",1308
2025,5040,2025-07-23,Empenhar,"SEBOLD COMERCIAL ATACADO DE PRODUTOS, ALIMENTOS E EQUIPAMENTOS LTDA",2172.5
2025,5046,2025-07-23,Empenhar,"SEBMED PRODUTOS PARA A SAUDE LTDA",6116
2025,5483,2025-08-12,Empenhar,"SEBOLD COMERCIAL ATACADO DE PRODUTOS, ALIMENTOS E EQUIPAMENTOS LTDA",7299.6
2025,5484,2025-08-12,Empenhar,"SEBMED PRODUTOS PARA A SAUDE LTDA",4587
2025,4805,2025-09-03,Empenhar,"SEBMED PRODUTOS PARA A SAUDE LTDA",540.6
2025,4806,2025-09-03,Empenhar,"SEBMED PRODUTOS PARA A SAUDE LTDA",1600
2025,6090,2025-09-05,Empenhar,"DICRIL - PRODUTOS E EQUIPAMENTOS PARA LIMPEZA E HIGIENE LTDA",654
