cnpjCpfVencedor,codigo,descricao,numero,participanteVencedor,quantidade,unidadeMedida,valorTotalReferencia,valorTotalVencedor,valorUnitarioReferencia,valorUnitarioVencedor
31.434.404/0001-17,3401031578,"Grama Sintética de 12mm.",1,"ARM SOLUCOES CONSTRUTIVAS LTDA",3897,M2,362500,183159,72.5,47
31.434.404/0001-17,3401031578,"Grama Sintética de 12mm.",2,"ARM SOLUCOES CONSTRUTIVAS LTDA",1103,M2,362500,51841,72.5,47
