ano,cnpjCpfContratado,dataAssinatura,dataVigenciaFinal,dataVigenciaInicial,nomeContratado,nomeEntidade,numero,objeto,situacao,valor
2025,76.812.908/0001-61,2025-02-19,2026-02-19,2025-02-19,"LABORATORIO DE ANALISE CLINICAS BENEDET LTDA","FUNDO MUNICIPAL DE SAUDE DE CRICIUMA",61,"Prestação de serviços especializados em Diagnóstico em Laboratório Clínico, para  atendimento ambulatorial da população usuária do Sistema Único de Saúde - SUS do Município de Criciúma/SC, no conjunto de procedimentos do Grupo 02; sub-grupo 2; 13 e 14,  na área de Diagnóstico em Laboratório Clínico, com valor  constante na tabela SIGTAP/SUS + taxa de coleta + complemento de tabela (em procedimentos especificados)."," ",210393.31
