cnpjCpfFornecedor,formaParticipacao,idFornecedor,itensProposta,nomeFonecedor,representanteCertame,responsavelFornecedor,socios
10.599.044/0001-33,INDIVIDUAL," ","itensProposta_1f2e9a64-effb-48b8-8f45-d1ede40aa67e.csv","CONSONI CONSTRUCOES LTDA",,," "
03.851.496/0001-03,INDIVIDUAL," ","itensProposta_194a9e78-af27-4ef7-a675-a9187917cc1d.csv","CONSTRUTORA NELGUI LTDA",,," "
72.381.015/0001-58,INDIVIDUAL," ","itensProposta_3ab1da11-e908-4dd9-87fb-eb914fa4dffc.csv","REDIL CONSTRUTORA LIMITADA","JOSÉ BELLOLI RÉOS","JOSÉ BELLOLI RÉOS"," "
