cnpjCpfFornecedor,formaParticipacao,idFornecedor,itensProposta,nomeFonecedor,representanteCertame,responsavelFornecedor,socios
00.247.513/0001-00,INDIVIDUAL," ","itensProposta_3e71f5f6-f80d-46db-846e-c80a57c933a6.csv","LIPAPER LIVRARIA INF. E PAPELARIA LTDA.","JOSÉ PAULO DE BETTIO","JOSÉ PAULO DE BETTIO"," "
09.053.748/0001-27,INDIVIDUAL," ","itensProposta_582cb8d5-6f31-4ddf-8ff1-0a5cc9e43ba3.csv","BAGATOLI COMERCIO DE MOVEIS LTDA","ALEX MASSAO KATO","ALEX MASSAO KATO"," "
04.572.854/0001-01,INDIVIDUAL," ","itensProposta_08911be0-062e-4b57-8ef1-cf552e6b9ba4.csv","DAT INFORMATICA LTDA ME","LAUDENIR JEREMIAS","LAUDENIR JEREMIAS"," "
16.679.319/0001-25,INDIVIDUAL," ","itensProposta_b9141adc-384a-458b-97ac-51e4587d9c1d.csv","APICEBR COMERCIAL EIRELI","SANDRO PIETSCH","SANDRO PIETSCH"," "
03.928.935/0001-20,INDIVIDUAL," ","itensProposta_f1e56df1-47fc-47bb-869d-49629993dde0.csv","HAYA INFORMATICA LTDA","ELIOMAR CARLOS CARDOSO","ELIOMAR CARLOS CARDOSO"," "
28.259.633/0001-38,INDIVIDUAL," ","itensProposta_9e3214be-511a-4cac-91fe-2576821c8045.csv","3IP FULL RETAIL LTDA","RENAN SARTOR PIETSCH","RENAN SARTOR PIETSCH"," "
83.136.291/0001-77,INDIVIDUAL," ","itensProposta_c079d81f-6029-41a4-a6da-070b38c01cd4.csv","CB UTILIDADES DOMESTICA LTDA","LUCAS SOUZA CAETANO","LUCAS SOUZA CAETANO"," "
01.853.793/0001-54,INDIVIDUAL," ","itensProposta_21bd056a-3a91-4f6b-af46-91649a22787b.csv","MOVECEL - COMERCIO DE MOVEIS E CELULARES LTDA","ANDRÉ MARCOS GOULARTE PATRICIO","ANDRÉ MARCOS GOULARTE PATRICIO"," "
33.357.638/0001-33,INDIVIDUAL," ","itensProposta_9acdd1c0-cb55-4187-a63b-d4eaf4f9c330.csv","SCHINATO & SILVA TECNOLOGIA LTDA","FELIPE SCHINATO","FELIPE SCHINATO"," "
33.859.616/0001-71,INDIVIDUAL," ","itensProposta_b38bb4d3-edb8-48f6-86b0-9f009f786532.csv","MASTER ELETRODOMESTICO EIRELI","LEANDRO BARDINI IDALINO","LEANDRO BARDINI IDALINO"," "
79.661.161/0001-86,INDIVIDUAL," ","itensProposta_2e5c29d7-ca35-494f-b870-57b12dc1b223.csv","COMERCIO DE ROUPAS FEITAS VIEIRA LTDA","PAULO ADEMIR REUS","PAULO ADEMIR REUS"," "
