cnpjCpfFornecedor,formaParticipacao,idFornecedor,itensProposta,nomeFonecedor,representanteCertame,responsavelFornecedor,socios
79.382.412/0001-93,INDIVIDUAL," ","itensProposta_f32036bc-3dcd-43b3-b024-723f095e9ff1.csv","CONSTRUTORA NUNES LTDA",,," "
10.599.044/0001-33,INDIVIDUAL," ","itensProposta_cde57473-4f28-43ae-aef7-6ec1ab8f8adc.csv","CONSONI CONSTRUCOES LTDA",,," "
05.956.617/0001-07,INDIVIDUAL," ","itensProposta_b9326087-4696-4216-adb1-111f8bd4f16d.csv","BF CONSTRUCOES LTDA",,," "
17.311.965/0001-06,INDIVIDUAL," ","itensProposta_b8b3ed9d-2d4c-42af-bcd3-9f834d8a688e.csv","CASA DO CONSTRUTOR & CONSTRUCOES LTDA",,," "
03.851.496/0001-03,INDIVIDUAL," ","itensProposta_434a7dc1-4b79-4ebf-b782-c633b6561a76.csv","CONSTRUTORA NELGUI LTDA","NELSON GUIDI","NELSON GUIDI"," "
17.861.674/0001-83,INDIVIDUAL," ","itensProposta_3c6d3747-3348-46d1-abf1-ce74ccdaeaa4.csv","KAMIG ENGENHARIA LTDA.",,," "
28.209.532/0001-52,INDIVIDUAL," ","itensProposta_99f2f780-98e2-4321-abe0-ae50fcc34114.csv","BRE CONSTRUCOES EIRELI",,," "
10.607.931/0001-06,INDIVIDUAL," ","itensProposta_5e6bb526-7abe-4268-b427-e803bf3dd727.csv","KAMILLA CONSTRUCOES E PROJETOS LTDA",,," "
27.887.077/0001-81,INDIVIDUAL," ","itensProposta_8a4cb5bc-5b22-464c-964a-a88ddf99226f.csv","MR ADMINISTRACAO DE OBRAS LTDA","RAMON RABELO","RAMON RABELO"," "
18.914.483/0001-03,INDIVIDUAL," ","itensProposta_f02a88ec-4076-40d5-af6d-4ba8e65a3bc2.csv","MTX CONSTRUCOES LTDA",,," "
16.580.176/0001-08,INDIVIDUAL," "," ","LUHEMA CONSTRUTORA E INCORPORADORA LTDA","MOACIR BONISSONI","MOACIR BONISSONI"," "
