cnpjCpfFornecedor,formaParticipacao,idFornecedor,itensProposta,nomeFonecedor,representanteCertame,responsavelFornecedor,socios
76.340.132/0001-24,INDIVIDUAL," ","itensProposta_ba6ecb1a-80e0-4713-8237-a22ddbdbfc83.csv","ELEVADORES CASTELO LTDA",,," "
