cnpjCpfVencedor,codigo,descricao,numero,participanteVencedor,quantidade,unidadeMedida,valorTotalReferencia,valorTotalVencedor,valorUnitarioReferencia,valorUnitarioVencedor
04.283.623/0001-70,38273,"Armário vestiário, 100 % MDF com 12 portas e 2 colunas",7,"MOVEIS REQUINTE SOB MEDIDA LTDA",4,UNI,5536,3200,1384,800
04.283.623/0001-70,38279,"Balcão atendimento em L, 100% MDF 18mm",13,"MOVEIS REQUINTE SOB MEDIDA LTDA",3,UNI,15613.5,6000,5204.5,2000
04.283.623/0001-70,38280,"Balcão de trabalho 100% MDF  18 mm",14,"MOVEIS REQUINTE SOB MEDIDA LTDA",3,UNI,2838.48,1737,946.16,579
04.283.623/0001-70,38290,"Balcão de trabalho 100%MDF 18mm",16,"MOVEIS REQUINTE SOB MEDIDA LTDA",9,UNI,6750,4446,750,494
04.283.623/0001-70,38283,"Balcão de trabalho 100% MDF 18 mm",19,"MOVEIS REQUINTE SOB MEDIDA LTDA",1,UNI,960,629,960,629
07.199.886/0001-93,38270,"Armário aberto sem portas, tipo Prateleira, 100% MDF 18MM",4,"GRANMEYER MOVEIS E EQUIPAMENTOS PARA ESCRITORIO LT",16,UNI,15520,5920,970,370
07.199.886/0001-93,38272,"Armário 2 portas, 100% MDF 18mm, com chave",6,"GRANMEYER MOVEIS E EQUIPAMENTOS PARA ESCRITORIO LT",20,UNI,10500,6600,525,330
83.802.215/0001-53,38293,"Consultório Odontológico; Conjunto Odontológico",43,"OLSEN INDUSTRIA E COMERCIO S/A",4,CNJ,81960,36800,20490,9200
77.853.083/0001-96,617,"Aparelho de Ar Condicionado tipo Split HI-WALL, capacidade 9",76,"AGASERV COM. E ASSISTENCIA TECNICA EIRELI",10,UND,16500,16030,1650,1603
77.853.083/0001-96,35381,"Aparelho de Ar Condicionado tipo Split HI-WALL cap12.000 BTU",77,"AGASERV COM. E ASSISTENCIA TECNICA EIRELI",40,UNI,74000,71880,1850,1797
77.853.083/0001-96,35867,"Aparelho de Ar Condicionado tipo Split HI-WALL CAP.24.000 BT",78,"AGASERV COM. E ASSISTENCIA TECNICA EIRELI",7,UN,23100,22449,3300,3207
13.482.516/0001-61,32350,"Refrigerador tipo doméstico 1 porta.",70,"SUPERAR LTDA",4,UN,7680,5800,1920,1450
17.034.839/0001-43,38278,"Mesa de trabalho simples 100% MDF 18mm",12,"MARCELLA RICKEN DE MATTIA",10,UNI,4200,1799,420,179.9
17.034.839/0001-43,38282,"Balcão Atendimento 100% MDF 18mm, em U",17,"MARCELLA RICKEN DE MATTIA",1,UN,3697.99,1799,3697.99,1799
17.034.839/0001-43,21020,"Aquecedor elétrico portátil. Elétrico com resistência",68,"MARCELLA RICKEN DE MATTIA",12,UN,2032.56,1128,169.38,94
17.034.839/0001-43,38304,"Cafeteira elétrica 1,5L com sistema corta-pingo e jarra térm",73,"MARCELLA RICKEN DE MATTIA",5,UNI,747.5,635,149.5,127
17.034.839/0001-43,32342,"Organizador (caixa plástica)",79,"MARCELLA RICKEN DE MATTIA",16,UN,527.84,512,32.99,32
05.021.932/0001-34,38289,"Suporte para Braçadeira para injeção",24,"MF DE ALMEIDA & CIA. LTDA",8,UNI,1311.6,952,163.95,119
05.021.932/0001-34,32307,"Cadeira de rodas adulto  manual",27,"MF DE ALMEIDA & CIA. LTDA",4,UN,10399.96,4920,2599.99,1230
05.021.932/0001-34,28119,"Mesa Antropométrica com colchonete",28,"MF DE ALMEIDA & CIA. LTDA",4,UN,2599.96,2599.96,649.99,649.99
05.021.932/0001-34,35856,"Mesa ginecológica estofada, revestimento impermeável",32,"MF DE ALMEIDA & CIA. LTDA",4,UNI,10271.92,4744,2567.98,1186
05.021.932/0001-34,35857,"Mesa para exame clínico com suporte para rolo papel",33,"MF DE ALMEIDA & CIA. LTDA",48,UNI,27360,19440,570,405
05.021.932/0001-34,35858,"Mesa auxiliar retangular em aço inox, com prateleira",34,"MF DE ALMEIDA & CIA. LTDA",4,UNI,2250,1380,562.5,345
05.021.932/0001-34,35859,"Suporte de soro em aço inox, com rodízios, 4 ganchos em X (b",35,"MF DE ALMEIDA & CIA. LTDA",8,UNI,2294.88,1592,286.86,199
05.021.932/0001-34,35860,"Carro de curativos em aço inox",36,"MF DE ALMEIDA & CIA. LTDA",4,UNI,3536.64,2396,884.16,599
05.021.932/0001-34,36575,"Mesa auxiliar de mayo em aço inox",37,"MF DE ALMEIDA & CIA. LTDA",4,UN,1715,1460,428.75,365
05.021.932/0001-34,27288,"Aparelho para Inalação (nebulizador)",38,"MF DE ALMEIDA & CIA. LTDA",4,UN,7168,6600,1792,1650
05.021.932/0001-34,35861,"Autoclave esterilização a vapor",39,"MF DE ALMEIDA & CIA. LTDA",4,UNI,25400,20432,6350,5108
05.021.932/0001-34,27345,"Compressor odontológico em ferro fundido",41,"MF DE ALMEIDA & CIA. LTDA",4,UN,14240,12120,3560,3030
05.021.932/0001-34,35000,"Seladora termica digital, de mesa",42,"MF DE ALMEIDA & CIA. LTDA",5,UNI,8500,2600,1700,520
05.021.932/0001-34,32315,"Aparelho ultra-som (profilaxia)",44,"MF DE ALMEIDA & CIA. LTDA",4,UN,14779.52,11440,3694.88,2860
05.021.932/0001-34,38294,"Kit Odontológico Acadêmico",45,"MF DE ALMEIDA & CIA. LTDA",4,UN,9560,5160,2390,1290
05.021.932/0001-34,36569,"Detector de batimento cardíaco fetal  digital portátil",49,"MF DE ALMEIDA & CIA. LTDA",4,UN,3340,2596,835,649
