cnpjCpfVencedor,codigo,descricao,numero,participanteVencedor,quantidade,unidadeMedida,valorTotalReferencia,valorTotalVencedor,valorUnitarioReferencia,valorUnitarioVencedor
77.853.083/0001-96,10379337,"Fogão Industrial à gás de INOX, 04 bocas",2,"AGASERV COM. E ASSISTENCIA TECNICA EIRELI",20,UND,64460,41360,3223,2068
09.053.748/0001-27,10379338,"Geladeira comercial em aço inoxidável 4 portas",5,"BAGATOLI COMERCIO DE MOVEIS LTDA",15,UND,79999.95,59550,5333.33,3970
09.053.748/0001-27,10379339,"Refresqueira dupla",10,"BAGATOLI COMERCIO DE MOVEIS LTDA",6,UND,11997.78,9804,1999.63,1634
16.679.319/0001-25,10379342,"Máquina de waffles",14,"APICEBR COMERCIAL EIRELI",5,UND,13985,12150,2797,2430
18.021.997/0001-21,10379336,"Fogão Industrial à gás de INOX, 06 bocas",1,"DEATEC ASSISTENCIA TECNICA, PECAS E SERVICOS LTDA",5,UND,22770,16195,4554,3239
18.021.997/0001-21,81100018,"Liquidificador industrial",6,"DEATEC ASSISTENCIA TECNICA, PECAS E SERVICOS LTDA",70,UND,65800,47950,940,685
18.021.997/0001-21,10367089,"Forno Elétrico",8,"DEATEC ASSISTENCIA TECNICA, PECAS E SERVICOS LTDA",50,UND,28375,20450,567.5,409
18.021.997/0001-21,10379341,"Aspirador de Pó Portátil  Vertical",13,"DEATEC ASSISTENCIA TECNICA, PECAS E SERVICOS LTDA",2,UND,639.8,440,319.9,220
28.259.633/0001-38,10364282,"FREEZER VERTICAL",3,"3IP FULL RETAIL LTDA",10,UND,26680,20990,2668,2099
28.259.633/0001-38,10364286,"LAVADORA DE ROUPAS",4,"3IP FULL RETAIL LTDA",10,UND,15924.8,13200,1592.48,1320
28.259.633/0001-38,340100355,"Televisor 40´, LED, SMART, HD",7,"3IP FULL RETAIL LTDA",3,UND,4253.67,2874,1417.89,958
28.259.633/0001-38,10378791,"Balança 20 kg",9,"3IP FULL RETAIL LTDA",2,UND,1672,1238,836,619
28.259.633/0001-38,10379340,"Lavadora de alta pressão",11,"3IP FULL RETAIL LTDA",10,UND,17090,16390,1709,1639
28.259.633/0001-38,10300067,"batedeira planetaria",12,"3IP FULL RETAIL LTDA",25,UND,9987.5,9450,399.5,378
28.259.633/0001-38,10379343,"Forno a  gás GLP baixa pressão de Pé",15,"3IP FULL RETAIL LTDA",20,UND,30166.4,29680,1508.32,1484
