ano,cnpjCpfContratado,dataAssinatura,dataVigenciaFinal,dataVigenciaInicial,nomeContratado,nomeEntidade,numero,objeto,situacao,valor
2019,77.853.083/0001-96,2019-07-22,2019-12-31,2019-07-22,"AGASERV COM. E ASSISTENCIA TECNICA EIRELI","FUNDO MUNICIPAL DE SAUDE DE CRICIUMA",48,"O presente edital tem por objetivo a aquisição de materiais médico hospitalares, mobiliários em MDF, eletroeletrônicos, eletrodomésticos, climatização e materiais diversos, em atendimento as novas unidades básicas de saúde, pertencentes aos bairros de Sangão, Vila Zuleima, Mão Luzia e Mina do Toco, do município de Criciúma/SC."," ",110359
2019,16.679.319/0001-25,2019-07-22,2019-12-31,2019-07-22,"APICEBR COMERCIAL EIRELI","FUNDO MUNICIPAL DE SAUDE DE CRICIUMA",49,"O presente edital tem por objetivo a aquisição de materiais médico hospitalares, mobiliários em MDF, eletroeletrônicos, eletrodomésticos, climatização e materiais diversos, em atendimento as novas unidades básicas de saúde, pertencentes aos bairros de Sangão, Vila Zuleima, Mão Luzia e Mina do Toco, do município de Criciúma/SC."," ",25106
2019,09.053.748/0001-27,2019-07-23,2019-12-31,2019-07-23,"BAGATOLI COMERCIO DE MOVEIS LTDA","FUNDO MUNICIPAL DE SAUDE DE CRICIUMA",50,"O presente edital tem por objetivo a aquisição de materiais médico hospitalares, mobiliários em MDF, eletroeletrônicos, eletrodomésticos, climatização e materiais diversos, em atendimento as novas unidades básicas de saúde, pertencentes aos bairros de Sangão, Vila Zuleima, Mão Luzia e Mina do Toco, do município de Criciúma/SC."," ",22237.12
2019,16.967.775/0001-70,2019-07-23,2019-12-31,2019-07-23,"FLEXFORMA COMERCIAL DE MOVEIS E EQUIPAMENTOS PARA","FUNDO MUNICIPAL DE SAUDE DE CRICIUMA",51,"O presente edital tem por objetivo a aquisição de materiais médico hospitalares, mobiliários em MDF, eletroeletrônicos, eletrodomésticos, climatização e materiais diversos, em atendimento as novas unidades básicas de saúde, pertencentes aos bairros de Sangão, Vila Zuleima, Mão Luzia e Mina do Toco, do município de Criciúma/SC."," ",3480
2019,28.259.633/0001-38,2019-07-23,2019-12-31,2019-07-23,"3IP FULL RETAIL LTDA","FUNDO MUNICIPAL DE SAUDE DE CRICIUMA",52,"O presente edital tem por objetivo a aquisição de materiais médico hospitalares, mobiliários em MDF, eletroeletrônicos, eletrodomésticos, climatização e materiais diversos, em atendimento as novas unidades básicas de saúde, pertencentes aos bairros de Sangão, Vila Zuleima, Mão Luzia e Mina do Toco, do município de Criciúma/SC."," ",4744
2019,07.199.886/0001-93,2019-07-23,2019-12-31,2019-07-23,"GRANMEYER MOVEIS E EQUIPAMENTOS PARA ESCRITORIO LT","FUNDO MUNICIPAL DE SAUDE DE CRICIUMA",53,"O presente edital tem por objetivo a aquisição de materiais médico hospitalares, mobiliários em MDF, eletroeletrônicos, eletrodomésticos, climatização e materiais diversos, em atendimento as novas unidades básicas de saúde, pertencentes aos bairros de Sangão, Vila Zuleima, Mão Luzia e Mina do Toco, do município de Criciúma/SC."," ",12520
2019,97.533.241/0001-38,2019-07-23,2019-12-31,2019-07-23,"M.H.M DO COUTO COMERCIAL - ME","FUNDO MUNICIPAL DE SAUDE DE CRICIUMA",54,"O presente edital tem por objetivo a aquisição de materiais médico hospitalares, mobiliários em MDF, eletroeletrônicos, eletrodomésticos, climatização e materiais diversos, em atendimento as novas unidades básicas de saúde, pertencentes aos bairros de Sangão, Vila Zuleima, Mão Luzia e Mina do Toco, do município de Criciúma/SC."," ",19230
2019,17.034.839/0001-43,2019-07-24,2019-12-31,2019-07-24,"MARCELLA RICKEN DE MATTIA","FUNDO MUNICIPAL DE SAUDE DE CRICIUMA",55,"O presente edital tem por objetivo a aquisição de materiais médico hospitalares, mobiliários em MDF, eletroeletrônicos, eletrodomésticos, climatização e materiais diversos, em atendimento as novas unidades básicas de saúde, pertencentes aos bairros de Sangão, Vila Zuleima, Mão Luzia e Mina do Toco, do município de Criciúma/SC."," ",5873
2019,05.021.932/0001-34,2019-07-24,2019-12-31,2019-07-24,"MF DE ALMEIDA & CIA. LTDA","FUNDO MUNICIPAL DE SAUDE DE CRICIUMA",56,"O presente edital tem por objetivo a aquisição de materiais médico hospitalares, mobiliários em MDF, eletroeletrônicos, eletrodomésticos, climatização e materiais diversos, em atendimento as novas unidades básicas de saúde, pertencentes aos bairros de Sangão, Vila Zuleima, Mão Luzia e Mina do Toco, do município de Criciúma/SC."," ",118792.96
2019,04.283.623/0001-70,2019-07-24,2019-12-31,2019-07-24,"MOVEIS REQUINTE SOB MEDIDA LTDA","FUNDO MUNICIPAL DE SAUDE DE CRICIUMA",57,"O presente edital tem por objetivo a aquisição de móveis em atendimento as novas unidades básicas de saúde, pertencentes aos bairros de Sangão, Vila Zuleima, Mão Luzia e Mina do Toco, do município de Criciúma/SC, de acordo com a proposta da contratada, edital e anexos que fazem parte integrante deste instrumento."," ",16012
2019,27.895.281/0001-44,2019-07-25,2019-12-31,2019-07-25,"MV ELETRONICOS EIRELI","FUNDO MUNICIPAL DE SAUDE DE CRICIUMA",58,"O presente edital tem por objetivo a aquisição de materiais médico hospitalares, mobiliários em MDF, eletroeletrônicos, eletrodomésticos, climatização e materiais diversos, em atendimento as novas unidades básicas de saúde, pertencentes aos bairros de Sangão, Vila Zuleima, Mão Luzia e Mina do Toco, do município de Criciúma/SC."," ",2660
2019,83.802.215/0001-53,2019-07-25,2019-12-31,2019-07-25,"OLSEN INDUSTRIA E COMERCIO S/A","FUNDO MUNICIPAL DE SAUDE DE CRICIUMA",59,"O presente edital tem por objetivo a aquisição de materiais médico hospitalares, mobiliários em MDF, eletroeletrônicos, eletrodomésticos, climatização e materiais diversos, em atendimento as novas unidades básicas de saúde, pertencentes aos bairros de Sangão, Vila Zuleima, Mão Luzia e Mina do Toco, do município de Criciúma/SC."," ",36800
2019,22.417.394/0001-10,2019-07-25,2019-12-31,2019-07-25,"OSMAR ORLANDI JUNIOR","FUNDO MUNICIPAL DE SAUDE DE CRICIUMA",60,"O presente edital tem por objetivo a aquisição de materiais médico hospitalares, mobiliários em MDF, eletroeletrônicos, eletrodomésticos, climatização e materiais diversos, em atendimento as novas unidades básicas de saúde, pertencentes aos bairros de Sangão, Vila Zuleima, Mão Luzia e Mina do Toco, do município de Criciúma/SC."," ",36156
2019,10.936.352/0001-07,2019-07-25,2019-12-31,2019-07-25,"PAULINÉIA LOTTERMANN REIS ME","FUNDO MUNICIPAL DE SAUDE DE CRICIUMA",61,"O presente edital tem por objetivo a aquisição de materiais médico hospitalares, mobiliários em MDF, eletroeletrônicos, eletrodomésticos, climatização e materiais diversos, em atendimento as novas unidades básicas de saúde, pertencentes aos bairros de Sangão, Vila Zuleima, Mão Luzia e Mina do Toco, do município de Criciúma/SC."," ",1464
2019,14.009.437/0001-09,2019-07-26,2019-12-31,2019-07-26,"ROCHA MOVEIS PROJETADOS PARA ESCRITORIO LTDA","FUNDO MUNICIPAL DE SAUDE DE CRICIUMA",62,"O presente edital tem por objetivo a aquisição de materiais médico hospitalares, mobiliários em MDF, eletroeletrônicos, eletrodomésticos, climatização e materiais diversos, em atendimento as novas unidades básicas de saúde, pertencentes aos bairros de Sangão, Vila Zuleima, Mão Luzia e Mina do Toco, do município de Criciúma/SC."," ",6388
2019,13.482.516/0001-61,2019-07-26,2019-12-31,2019-07-26,"SUPERAR LTDA","FUNDO MUNICIPAL DE SAUDE DE CRICIUMA",63,"O presente edital tem por objetivo a aquisição de materiais médico hospitalares, mobiliários em MDF, eletroeletrônicos, eletrodomésticos, climatização e materiais diversos, em atendimento as novas unidades básicas de saúde, pertencentes aos bairros de Sangão, Vila Zuleima, Mão Luzia e Mina do Toco, do município de Criciúma/SC."," ",5800
2019,22.392.045/0001-91,2019-07-26,2019-12-31,2019-07-26,"VENA VITA CONSULTORIA COMERCIAL EIRELI","FUNDO MUNICIPAL DE SAUDE DE CRICIUMA",64,"aquisição de eletrodomésticos em atendimento as novas unidades básicas de saúde, pertencentes aos bairros de Sangão, Vila Zuleima, Mão Luzia e Mina do Toco, do município de Criciúma/SC."," ",3650.8
