cnpjCpfVencedor,codigo,descricao,numero,participanteVencedor,quantidade,unidadeMedida,valorTotalReferencia,valorTotalVencedor,valorUnitarioReferencia,valorUnitarioVencedor
20.767.436/0001-18,10377571,"Conjunto ponto de iluminação pública - CDRV1",1,"AI ELECTRIC COMERCIAL ELETRICA EIRELI",180,UND,441072,441000,2450.4,2450
20.767.436/0001-18,10377572,"Conjunto ponto de iluminação pública - CDRV2",2,"AI ELECTRIC COMERCIAL ELETRICA EIRELI",300,UND,718119,717900,2393.73,2393
20.767.436/0001-18,10377573,"Conjunto ponto de iluminação pública - CDRV3",3,"AI ELECTRIC COMERCIAL ELETRICA EIRELI",400,UND,754368,754000,1885.92,1885
20.767.436/0001-18,10377574,"Conjunto ponto de iluminação pública - CDRV4",4,"AI ELECTRIC COMERCIAL ELETRICA EIRELI",600,UND,1061838,1061400,1769.73,1769
20.767.436/0001-18,10377575,"Conjunto ponto de iluminação pública - CDRV5",5,"AI ELECTRIC COMERCIAL ELETRICA EIRELI",700,UND,924035,924000,1320.05,1320
20.767.436/0001-18,10377576,"Conjunto ponto de iluminação pública - CDRV6",6,"AI ELECTRIC COMERCIAL ELETRICA EIRELI",750,UND,978247.5,978000,1304.33,1304
20.767.436/0001-18,10377577,"Conjunto ponto de iluminação pública - CDRV7",7,"AI ELECTRIC COMERCIAL ELETRICA EIRELI",250,UND,535470,535250,2141.88,2141
20.767.436/0001-18,10377578,"Conjunto ponto de iluminação pública - CDRV8",8,"AI ELECTRIC COMERCIAL ELETRICA EIRELI",600,UND,1251126,1251000,2085.21,2085
20.767.436/0001-18,10377579,"Conjunto ponto de iluminação pública - CDRV9",9,"AI ELECTRIC COMERCIAL ELETRICA EIRELI",50,UND,78870,78850,1577.4,1577
20.767.436/0001-18,10377580,"Conjunto ponto de iluminação pública - CDRV10",10,"AI ELECTRIC COMERCIAL ELETRICA EIRELI",150,UND,219181.5,219150,1461.21,1461
20.767.436/0001-18,10377581,"Conjunto ponto de iluminação pública - CDRV11",11,"AI ELECTRIC COMERCIAL ELETRICA EIRELI",200,UND,202306,202200,1011.53,1011
20.767.436/0001-18,10377582,"Conjunto ponto de iluminação pública - CDRV12",12,"AI ELECTRIC COMERCIAL ELETRICA EIRELI",200,UND,199162,199000,995.81,995
