cnpjCpfVencedor,codigo,descricao,numero,participanteVencedor,quantidade,unidadeMedida,valorTotalReferencia,valorTotalVencedor,valorUnitarioReferencia,valorUnitarioVencedor
79.382.412/0001-93,10379160,"Exec. de serv. necessários à realização das obras de t",1,"CONSTRUTORA NUNES LTDA",1,SV,2650182.04,2226310.82,2650182.04,2226310.82
