cnpjCpfFornecedor,formaParticipacao,idFornecedor,itensProposta,nomeFonecedor,representanteCertame,responsavelFornecedor,socios
04.283.623/0001-70,INDIVIDUAL," ","itensProposta_599e06c5-a40b-4478-af18-d4ab14152dbc.csv","MOVEIS REQUINTE SOB MEDIDA LTDA","FRANCISCO ANTONIO DA SILVA","FRANCISCO ANTONIO DA SILVA"," "
04.563.256/0001-68,INDIVIDUAL," ","itensProposta_14585085-e8ef-4904-bf0b-8403ae83e2b7.csv","SUPRIMOVEIS MOBILIARIO CORPORATIVO LTDA",,," "
07.199.886/0001-93,INDIVIDUAL," ","itensProposta_d40329b5-cbbb-4138-9409-fa491d0eeb27.csv","GRANMEYER MOVEIS E EQUIPAMENTOS PARA ESCRITORIO LT",,," "
83.802.215/0001-53,INDIVIDUAL," ","itensProposta_08da72fe-d906-4a72-b97e-0a8dd85d5f44.csv","OLSEN INDUSTRIA E COMERCIO S/A","JOICE MARIA MACHADO","JOICE MARIA MACHADO"," "
77.853.083/0001-96,INDIVIDUAL," ","itensProposta_5470cc5b-3d79-4197-8bcd-bf63872f98fd.csv","AGASERV COM. E ASSISTENCIA TECNICA EIRELI","GERVASIO DOS SANTOS MARQUES","GERVASIO DOS SANTOS MARQUES"," "
09.251.627/0001-90,INDIVIDUAL," ","itensProposta_7752c7cb-c66b-4383-952a-d34650c731c7.csv","K.C.R. INDUSTRIA E COMERCIO DE EQUIPAMENTOS EIRELI","ALAN ALVES EL HAWAT","ALAN ALVES EL HAWAT"," "
13.482.516/0001-61,INDIVIDUAL," ","itensProposta_a65b8834-1278-4260-9cee-6f9d7f06ee84.csv","SUPERAR LTDA",,," "
17.034.839/0001-43,INDIVIDUAL," ","itensProposta_6d95ed04-8892-496d-b5cd-0de6f7d77d32.csv","MARCELLA RICKEN DE MATTIA","RAQUEL RICKEN DE MATTIA","RAQUEL RICKEN DE MATTIA"," "
05.021.932/0001-34,INDIVIDUAL," ","itensProposta_8b221581-54ee-4d85-8a1d-81e84eac5409.csv","MF DE ALMEIDA & CIA. LTDA","MARCIO FREITAS DE ALMEIDA","MARCIO FREITAS DE ALMEIDA"," "
14.009.437/0001-09,INDIVIDUAL," ","itensProposta_244f7db6-ab8b-456f-b3d6-8320ea570c34.csv","ROCHA MOVEIS PROJETADOS PARA ESCRITORIO LTDA","NELSON ROCHA","NELSON ROCHA"," "
05.368.504/0001-82,INDIVIDUAL," ","itensProposta_57ce6725-383f-406a-b1a9-e8e8b2e56ccc.csv","E&AR EQUIPAMENTOS DE REFRIGERACAO EIRELI",,," "
17.848.143/0001-50,INDIVIDUAL," ","itensProposta_112987f6-45bd-4b1d-a317-4b8530a85472.csv","CLIMAR ELETRO REFRIGERACAO EIRELI",,," "
10.936.352/0001-07,INDIVIDUAL," ","itensProposta_0c20637a-95d0-4f25-8300-deea6725252c.csv","PAULINÉIA LOTTERMANN REIS ME",,," "
28.259.633/0001-38,INDIVIDUAL," ","itensProposta_9cb72ac5-82fa-48fd-9029-f42fe92de305.csv","3IP FULL RETAIL LTDA","RENAN SARTOR PIETSCH","RENAN SARTOR PIETSCH"," "
22.392.045/0001-91,INDIVIDUAL," ","itensProposta_dcc7004e-9e1e-4d15-85c5-b4407772bbd4.csv","VENA VITA CONSULTORIA COMERCIAL EIRELI","CÉSAR DE MORAES DINARDI","CÉSAR DE MORAES DINARDI"," "
22.417.394/0001-10,INDIVIDUAL," ","itensProposta_fd73d049-dfdc-4eb1-b2c9-b611c1d86bd9.csv","OSMAR ORLANDI JUNIOR",,," "
27.895.281/0001-44,INDIVIDUAL," ","itensProposta_ea694dfa-6c1c-488d-b08c-06cf8e9d5b15.csv","MV ELETRONICOS EIRELI","VALCIR MOTA","VALCIR MOTA"," "
97.533.241/0001-38,INDIVIDUAL," ","itensProposta_71185e93-d681-4a3f-8170-e304a834d6d6.csv","M.H.M DO COUTO COMERCIAL - ME","LUCIO JOSÉ DE OLIVEIRA","LUCIO JOSÉ DE OLIVEIRA"," "
16.679.319/0001-25,INDIVIDUAL," ","itensProposta_044df43a-3ef3-4e54-a99c-8d7335464b04.csv","APICEBR COMERCIAL EIRELI","WILLIAN CANEVER","WILLIAN CANEVER"," "
09.053.748/0001-27,INDIVIDUAL," ","itensProposta_d02411cb-bdc0-4926-af1a-0fd3e2a8a2e6.csv","BAGATOLI COMERCIO DE MOVEIS LTDA","ALEX MASSAO KATO","ALEX MASSAO KATO"," "
16.967.775/0001-70,INDIVIDUAL," ","itensProposta_761b32ce-5d28-433b-aac3-1eeb7ed661b1.csv","FLEXFORMA COMERCIAL DE MOVEIS E EQUIPAMENTOS PARA",,," "
29.911.780/0001-03,INDIVIDUAL," ","itensProposta_c89723ee-b8b0-42f5-975b-df024fe3d9c3.csv","MARCIELE DE LIMA DA SILVA",,," "
