cnpjCpfVencedor,codigo,descricao,numero,participanteVencedor,quantidade,unidadeMedida,valorTotalReferencia,valorTotalVencedor,valorUnitarioReferencia,valorUnitarioVencedor
10.954.989/0001-26,10372733,"placa de aço #18, destinada a sinalização viária vertical",1,"I.C.D. INDUSTRIA, COMERCIO E DISTRIBUICAO DE MATER",720,M2,144000,143280,200,199
10.954.989/0001-26,10372734,"Tubos de aço galvanizado a fogo de 2x 3M x 2mm",2,"I.C.D. INDUSTRIA, COMERCIO E DISTRIBUICAO DE MATER",1500,UND,225000,223875,150,149.25
10.954.989/0001-26,10372735,"Tubos de aço galvanizado a fogo de 2x 3,5M x 2mm",3,"I.C.D. INDUSTRIA, COMERCIO E DISTRIBUICAO DE MATER",500,UND,87500,87065,175,174.13
