cnpjCpfFornecedor,formaParticipacao,idFornecedor,itensProposta,nomeFonecedor,representanteCertame,responsavelFornecedor,socios
04.572.854/0001-01,INDIVIDUAL," ","itensProposta_be4a37c7-8468-4538-9de6-4b0252576934.csv","DAT INFORMATICA LTDA ME","LAUDENIR JEREMIAS","LAUDENIR JEREMIAS"," "
28.259.633/0001-38,INDIVIDUAL," ","itensProposta_cdd0ce73-e643-42a1-8b28-d97d26011fb9.csv","3IP FULL RETAIL LTDA","RENAN SARTOR PIETSCH","RENAN SARTOR PIETSCH"," "
12.744.274/0001-74,INDIVIDUAL," ","itensProposta_0f92c0dd-107f-464d-879d-69a92ed33e1d.csv","ALEXANDRO MARCIO GOTZINGER","GEDIVALDO GOTZINGER","GEDIVALDO GOTZINGER"," "
03.928.935/0001-20,INDIVIDUAL," ","itensProposta_8c44a1c4-f8af-4bb1-8616-197041dfdb08.csv","HAYA INFORMATICA LTDA","ELIOMAR CARLOS CARDOSO","ELIOMAR CARLOS CARDOSO"," "
16.679.319/0001-25,INDIVIDUAL," ","itensProposta_8002142b-fd56-4968-bccc-c66e1a4a3108.csv","APICEBR COMERCIAL EIRELI","SANDRO PIETSCH","SANDRO PIETSCH"," "
17.222.414/0001-68,INDIVIDUAL," ","itensProposta_e80cd6b5-2314-48de-8003-929082642c7f.csv","A2X TECNOLOGIA E SERVICOS LTDA","LUIZ RICARDO SOLANO REZENDE HACKAMNN","LUIZ RICARDO SOLANO REZENDE HACKAMNN"," "
10.894.828/0001-94,INDIVIDUAL," ","itensProposta_2b523928-561b-4bbb-999c-e1612af47464.csv","VERLIN & PIONTKOSKI LTDA","JAKSON MARCEL GANZER","JAKSON MARCEL GANZER"," "
20.370.489/0001-09,INDIVIDUAL," ","itensProposta_1200d43f-54b5-4b35-8282-a1e06732bedf.csv","KARINI STUPP BRASIL DEMO","ANGELO DEMO","ANGELO DEMO"," "
23.964.820/0001-07,INDIVIDUAL," ","itensProposta_78632db6-7b25-4651-9f43-7847e3778d42.csv","COMERCIO NOVO RUMO LTDA","RAFAEL RODRIGO LAMIN","RAFAEL RODRIGO LAMIN"," "
24.764.386/0001-76,INDIVIDUAL," ","itensProposta_108aad97-02f0-475f-b6f2-fcdf259c5f6d.csv","CONNECT INFO SERVICO E COMERCIO DE ARTIGOS DE INFO","EDUARDO HAMMES","EDUARDO HAMMES"," "
