ano,cnpjCpfContratado,dataAssinatura,dataVigenciaFinal,dataVigenciaInicial,nomeContratado,nomeEntidade,numero,objeto,situacao,valor
2019,28.259.633/0001-38,2019-05-02,2019-12-31,2019-05-02,"3IP FULL RETAIL LTDA","PREFEITURA MUNICIPAL DE CRICIUMA",139,"O presente edital tem por objetivo a aquisição de equipamentos de informática, como computadores, necessários ao atendimento das demandas da Secretaria de Infraestrutura, Planejamento e Mobilidade Urbana."," ",27465
