cnpjCpfVencedor,codigo,descricao,numero,participanteVencedor,quantidade,unidadeMedida,valorTotalReferencia,valorTotalVencedor,valorUnitarioReferencia,valorUnitarioVencedor
06.269.942/0001-56,10377895,"UNIFORME  AZUL MARINHO COM AMARELO",1,"CASTELAN INDUSTRIA E COMERCIO DE CONFECCOES LTDA",45,UND,8505,8505,189,189
06.269.942/0001-56,10377896,"UNIFORME  AZUL ROYAL E VERMELHO",2,"CASTELAN INDUSTRIA E COMERCIO DE CONFECCOES LTDA",45,UND,8505,8505,189,189
06.269.942/0001-56,10377897,"UNIFORME  AZUL ROYAL",3,"CASTELAN INDUSTRIA E COMERCIO DE CONFECCOES LTDA",45,UND,8505,8505,189,189
06.269.942/0001-56,10377898,"UNIFORME AZUL CELESTE.",4,"CASTELAN INDUSTRIA E COMERCIO DE CONFECCOES LTDA",10,UND,1890,1890,189,189
06.269.942/0001-56,10377899,"UNIFORME AZUL MARINHO COM BRANCO.",5,"CASTELAN INDUSTRIA E COMERCIO DE CONFECCOES LTDA",10,UND,1890,1890,189,189
06.269.942/0001-56,10377900,"UNIFORME AZUL MARINHO COM ROSA.",6,"CASTELAN INDUSTRIA E COMERCIO DE CONFECCOES LTDA",10,UND,1890,1890,189,189
06.269.942/0001-56,10377901,"UNIFORME BEGE.",7,"CASTELAN INDUSTRIA E COMERCIO DE CONFECCOES LTDA",10,UND,1890,1890,189,189
06.269.942/0001-56,10377902,"UNIFORME CINZA.",8,"CASTELAN INDUSTRIA E COMERCIO DE CONFECCOES LTDA",10,UND,1890,1890,189,189
06.269.942/0001-56,10377903,"UNIFORME MARROM.",9,"CASTELAN INDUSTRIA E COMERCIO DE CONFECCOES LTDA",10,UND,1890,1890,189,189
06.269.942/0001-56,10377904,"UNIFORME PRETO E AMARELO (mirim)",10,"CASTELAN INDUSTRIA E COMERCIO DE CONFECCOES LTDA",30,UND,5670,5670,189,189
06.269.942/0001-56,10377905,"UNIFORME PRETO E AMARELO (juvenil).",11,"CASTELAN INDUSTRIA E COMERCIO DE CONFECCOES LTDA",10,UND,1890,1890,189,189
06.269.942/0001-56,10377906,"UNIFORME VERDE com BRANCO",12,"CASTELAN INDUSTRIA E COMERCIO DE CONFECCOES LTDA",45,UND,8505,8505,189,189
