cnpjCpfVencedor,codigo,descricao,numero,participanteVencedor,quantidade,unidadeMedida,valorTotalReferencia,valorTotalVencedor,valorUnitarioReferencia,valorUnitarioVencedor
83.052.191/0001-62,10377543,"Assistência Técnica e Extensão Rural .",1,"EMPRESA DE PESQUISA AGROPECUARIA E EXTENSAO RURAL",12,MES,44414.64,44414.69,3701.22,3701.2241
