cnpjCpfFornecedor,formaParticipacao,idFornecedor,itensProposta,nomeFonecedor,representanteCertame,responsavelFornecedor,socios
79.382.412/0001-93,INDIVIDUAL," ","itensProposta_fe81b1f4-3089-4c06-948f-f4b2a32cb3c3.csv","CONSTRUTORA NUNES LTDA",,," "
04.834.318/0001-29,INDIVIDUAL," ","itensProposta_f1a85a1f-5a4e-4143-9a6d-1a42f14eb471.csv","BRANCO PEDRAS ARTEFATOS DE CIMENTO LTDA",,," "
03.315.187/0001-00,INDIVIDUAL," ","itensProposta_8403e9e1-ec39-4f95-a62f-b3b93c145013.csv","TEC CIVIL CONSTRUÇÕES LTDA","MARCOS ANTONIO VICENTE","MARCOS ANTONIO VICENTE"," "
06.895.039/0001-09,INDIVIDUAL," ","itensProposta_7e14a8b1-9905-4690-8d93-3974bf2f9e80.csv","MINEIRA CONSTRUÇÕES EIRELI","JOACIR DORIGON BIANCO","JOACIR DORIGON BIANCO"," "
10.653.748/0001-47,INDIVIDUAL," ","itensProposta_e337c6ab-2c18-4ea4-96e7-75f2447bab30.csv","JBT TERRAPLANAGEM E COM. DE MATERIAIS DE CONSTRUÇÃ","MARCOS FERREIRA BORTOLON","MARCOS FERREIRA BORTOLON"," "
