cnpjCpfVencedor,codigo,descricao,numero,participanteVencedor,quantidade,unidadeMedida,valorTotalReferencia,valorTotalVencedor,valorUnitarioReferencia,valorUnitarioVencedor
00.304.942/0001-63,10377982,"TINTA PARA SINALIZAÇÃO VIÁRIA BRANCA -18 L - A BASE DE METIL",1,"SALE SERVICE INDUSTRIA COMERCIO E SERVICOS DE SINA",600,UND,168000,144042,280,240.07
00.304.942/0001-63,10377983,"TINTA PARA SINALIZAÇÃO VIÁRIA AMARELA - 18 L - A BASE DE MET",2,"SALE SERVICE INDUSTRIA COMERCIO E SERVICOS DE SINA",500,UND,140000,120040,280,240.08
00.304.942/0001-63,10377984,"TINTA PARA SINALIZAÇÃO VIÁRIA PRETA - 18 L - A BASE DE METIL",3,"SALE SERVICE INDUSTRIA COMERCIO E SERVICOS DE SINA",60,UND,16800,12768,280,212.8
00.304.942/0001-63,10377985,"TINTA PARA SINALIZAÇÃO VIÁRIA AZUL DEL REY - 18 L - A BASE D",4,"SALE SERVICE INDUSTRIA COMERCIO E SERVICOS DE SINA",60,UND,16800,12768,280,212.8
00.304.942/0001-63,10377986,"TINTA PARA SINALIZAÇÃO VIÁRIA VERMELHA CICLOVIA - 18 L - A B",5,"SALE SERVICE INDUSTRIA COMERCIO E SERVICOS DE SINA",80,UND,24800,17024,310,212.8
00.304.942/0001-63,10377987,"SOLVENTE PARA DILUIR TINTA DE DEMARCAÇÃO VIÁRIA A BASE DE ME",6,"SALE SERVICE INDUSTRIA COMERCIO E SERVICOS DE SINA",250,UND,40000,33230,160,132.92
00.304.942/0001-63,10377988,"MICRO ESFERA DE VIDRO DROP - ON, AC - 12 (SACO COM 25 KG)",7,"SALE SERVICE INDUSTRIA COMERCIO E SERVICOS DE SINA",150,UND,22500,18924,150,126.16
