cnpjCpfFornecedor,formaParticipacao,idFornecedor,itensProposta,nomeFonecedor,representanteCertame,responsavelFornecedor,socios
79.912.788/0001-62,INDIVIDUAL," ","itensProposta_732c70ab-11c5-4e58-890b-3f37eca31e40.csv","REGIS COMERCIO DE BRINQUEDOS LTDA","FELIPE SCHMITZ REGIS","FELIPE SCHMITZ REGIS"," "
73.540.379/0001-04,INDIVIDUAL," ","itensProposta_9578ab90-71fc-4e37-928b-6473b7f36b80.csv","CARLESSI ESPORTES LTDA","CELITO CARLESSI","CELITO CARLESSI"," "
08.937.057/0001-23,INDIVIDUAL," ","itensProposta_23cd3234-1b8f-44ea-adc7-3d6f4b0c576b.csv","WZ MULTIESPORTES LTDA","DANNY CESAR WARMLING","DANNY CESAR WARMLING"," "
08.863.707/0001-33,INDIVIDUAL," ","itensProposta_99e021fb-6fdf-4f6a-8ff0-de3ef88849dd.csv","PRISCILA RAUBER HENGEMUHLE","EDISON LUIS MAYRER","EDISON LUIS MAYRER"," "
28.259.633/0001-38,INDIVIDUAL," ","itensProposta_cba80c8c-ccf6-46e5-a4fa-8f41774d9973.csv","3IP FULL RETAIL LTDA","RENAN SARTOR PIETSCH","RENAN SARTOR PIETSCH"," "
10.892.922/0001-04,INDIVIDUAL," ","itensProposta_f5c21410-759d-4c3a-b3a0-6b99f07a0b01.csv","J. M. ESPORTES LTDA","JOSEMAR SACOM","JOSEMAR SACOM"," "
20.257.784/0001-45,INDIVIDUAL," ","itensProposta_fb24f61f-84df-4559-b2bb-4b372c463e74.csv","G T A ATACADO E VAREJO EIRELI","CARLOS FELIPE CONTEZINI","CARLOS FELIPE CONTEZINI"," "
31.551.960/0001-73,INDIVIDUAL," ","itensProposta_e9daf7f7-d351-445b-b772-3e9c61183e03.csv","JONAS SCHUTZ",,," "
32.076.501/0001-48,INDIVIDUAL," ","itensProposta_3f42cbd7-c312-4184-a193-5eccc9883adb.csv","TIAGO DANIEL IZOLAN","EIDER THORMAN VENTURA FILHO","EIDER THORMAN VENTURA FILHO"," "
02.441.945/0001-74,INDIVIDUAL," ","itensProposta_4d9974d0-369c-476d-a04b-97800fd94e69.csv","ANDRE E. S. SCHILLING","ANDRE ELIAS STOLBEN SCHILLING","ANDRE ELIAS STOLBEN SCHILLING"," "
34.413.040/0001-87,INDIVIDUAL," ","itensProposta_5b1cbb2e-c0cc-43c8-9100-c9fc11e476a1.csv","DISTRIBUIDORA LALAU LTDA","NADINE ALBERTON VIEIRA","NADINE ALBERTON VIEIRA"," "
00.967.676/0001-59,INDIVIDUAL," ","itensProposta_b079ec0e-cb98-4a52-b149-40c4a27056ce.csv","SONHOS COLCHOES- INDUSTRIA E COMERCIO LTDA","ALBERTO LEVY","ALBERTO LEVY"," "
