cnpjCpfVencedor,codigo,descricao,numero,participanteVencedor,quantidade,unidadeMedida,valorTotalReferencia,valorTotalVencedor,valorUnitarioReferencia,valorUnitarioVencedor
03.612.312/0004-97,38647,"Fórmula infantil de aminoácidos livres para lactentes e de s",14,"NUTRIPORT COMERCIAL LTDA",525,LAT,119175,60637.5,227,115.5
05.912.018/0001-83,25180,"Dieta semi-elementar e hipoalergênica",6,"MERCO SOLUÇÕES EM SAÚDE S.A.",2100,LAT,228900,151200,109,72
26.554.718/0001-13,39296,"Dieta nutricionalmente completa crianças de 1 a 10 anos",4,"LFP COMERCIO DE PRODUTOS PARA SAUDE EIRELI - EPP",1800,LAT,66600,55800,37,31
26.554.718/0001-13,39296,"Dieta nutricionalmente completa crianças de 1 a 10 anos",5,"LFP COMERCIO DE PRODUTOS PARA SAUDE EIRELI - EPP",600,LAT,22200,18600,37,31
26.554.718/0001-13,37140,"Espessante a base de amido de milho modificado ou maltodextr",8,"LFP COMERCIO DE PRODUTOS PARA SAUDE EIRELI - EPP",60,LAT,4260,3360,71,56
26.554.718/0001-13,32026,"Módulo de carboidratos para dieta enteral e oral tendo como",17,"LFP COMERCIO DE PRODUTOS PARA SAUDE EIRELI - EPP",36,LAT,864,774,24,21.5
26.554.718/0001-13,10368458,"Alimento nutricionalmente completo para nutrição enteral ou",21,"LFP COMERCIO DE PRODUTOS PARA SAUDE EIRELI - EPP",180,LAT,10191.6,4950,56.62,27.5
26.554.718/0001-13,27265,"Módulo de lipídio 100% com TCM com 830 Kcal/ 100g",22,"LFP COMERCIO DE PRODUTOS PARA SAUDE EIRELI - EPP",36,FR.,1422,1296,39.5,36
20.978.588/0001-60,29774,"Nutrição enteral, em pó, à base de proteína isolada de soja",18,"NUTRIMIL COMERCIO DE PRODUTOS ALIMENTICIOS LTDA",200,LAT,10186,8800,50.93,44
20.978.588/0001-60,34136,"Suplemento Nutricional lácteo em pó, enriquecido com vitamin",19,"NUTRIMIL COMERCIO DE PRODUTOS ALIMENTICIOS LTDA",192,LAT,4608,3648,24,19
33.154.286/0001-19,32030,"Alimento para lactentes menores de um ano de idade com intol",1,"SEBMED PRODUTOS PARA A SAUDE LTDA",120,LAT,5136,4384.8,42.8,36.54
33.154.286/0001-19,25180,"Dieta semi-elementar e hipoalergênica",7,"SEBMED PRODUTOS PARA A SAUDE LTDA",700,LAT,76300,75950,109,108.5
33.154.286/0001-19,39297,"Fórmula infantil de segmento, à base de leite de vaca partir",10,"SEBMED PRODUTOS PARA A SAUDE LTDA",500,LAT,11450,11250,22.9,22.5
33.154.286/0001-19,33564,"Fórmula infantil de seguimento, a base de proteínas isolada",11,"SEBMED PRODUTOS PARA A SAUDE LTDA",180,LAT,9055.8,8532,50.31,47.4
33.154.286/0001-19,33565,"Fórmula infantil para lactentes à base de proteínas isolada",12,"SEBMED PRODUTOS PARA A SAUDE LTDA",180,LAT,9055.8,8532,50.31,47.4
33.154.286/0001-19,12607,"Fórmula infantil para lactentes até 06 meses",13,"SEBMED PRODUTOS PARA A SAUDE LTDA",2800,LAT,57204,54040,20.43,19.3
33.154.286/0001-19,38647,"Fórmula infantil de aminoácidos livres para lactentes e de s",15,"SEBMED PRODUTOS PARA A SAUDE LTDA",175,LAT,39725,36312.5,227,207.5
33.154.286/0001-19,33567,"Fórmula infantil para recém-nascidos pré-termo e/ou de alto",16,"SEBMED PRODUTOS PARA A SAUDE LTDA",96,LAT,2972.16,2918.4,30.96,30.4
33.154.286/0001-19,34135,"Formula para lactentes que apresentem regurgitação e/ou refl",20,"SEBMED PRODUTOS PARA A SAUDE LTDA",300,LAT,8550,8460,28.5,28.2
