ano,cnpjCpfContratado,dataAssinatura,dataVigenciaFinal,dataVigenciaInicial,nomeContratado,nomeEntidade,numero,objeto,situacao,valor
2020,73.993.362/0001-02,2020-03-03,2020-12-31,2020-03-03,"BARONESA LTDA","PREFEITURA MUNICIPAL DE CRICIUMA",51,"O presente edital tem por objetivo a aquisição de jogos e brinquedos educativos, em atendimento a Rede Municipal de Ensino de Criciúma/SC."," ",28534.5
2020,20.257.784/0001-45,2020-03-03,2020-12-31,2020-03-03,"G T A ATACADO E VAREJO EIRELI","PREFEITURA MUNICIPAL DE CRICIUMA",52,"O presente edital tem por objetivo a aquisição de jogos e brinquedos educativos, em atendimento a Rede Municipal de Ensino de Criciúma/SC."," ",30449.1
2020,24.754.528/0002-03,2020-03-03,2020-12-31,2020-03-03,"KLEIN SIMIONATO & SANTOS LTDA","PREFEITURA MUNICIPAL DE CRICIUMA",53,"O presente edital tem por objetivo a aquisição de jogos e brinquedos educativos, em atendimento a Rede Municipal de Ensino de Criciúma/SC."," ",18122
2020,13.960.767/0001-04,2020-03-03,2020-12-31,2020-03-03,"LEANDRO D. KOPP","PREFEITURA MUNICIPAL DE CRICIUMA",54,"O presente edital tem por objetivo a aquisição de jogos e brinquedos educativos, em atendimento a Rede Municipal de Ensino de Criciúma/SC."," ",9572.6
2020,10.385.994/0001-65,2020-03-03,2020-12-31,2020-03-03,"LIBRINKE DISTRIBUIDORA DE MATERIAIS E SERVICOS LTDA","PREFEITURA MUNICIPAL DE CRICIUMA",55,"O presente edital tem por objetivo a aquisição de jogos e brinquedos educativos, em atendimento a Rede Municipal de Ensino de Criciúma/SC."," ",3354.27
2020,00.247.513/0001-00,2020-03-03,2020-12-31,2020-03-03,"LIPAPER LIVRARIA INF. E PAPELARIA LTDA.","PREFEITURA MUNICIPAL DE CRICIUMA",56,"O presente edital tem por objetivo a aquisição de jogos e brinquedos educativos, em atendimento a Rede Municipal de Ensino de Criciúma/SC."," ",5196.66
2020,04.775.077/0001-94,2020-03-03,2020-12-31,2020-03-03,"MARY BOOK COMÉRCIO LTDA","PREFEITURA MUNICIPAL DE CRICIUMA",57,"O presente edital tem por objetivo a aquisição de jogos e brinquedos educativos, em atendimento a Rede Municipal de Ensino de Criciúma/SC."," ",4777.14
2020,34.413.040/0001-87,2020-03-03,2020-12-31,2020-03-03,"DISTRIBUIDORA LALAU LTDA","PREFEITURA MUNICIPAL DE CRICIUMA",58,"O presente edital tem por objetivo a aquisição de jogos e brinquedos educativos, em atendimento a Rede Municipal de Ensino de Criciúma/SC."," ",8239.2
2020,79.912.788/0001-62,2020-03-03,2020-12-31,2020-03-03,"REGIS COMERCIO DE BRINQUEDOS LTDA","PREFEITURA MUNICIPAL DE CRICIUMA",59,"O presente edital tem por objetivo a aquisição de jogos e brinquedos educativos, em atendimento a Rede Municipal de Ensino de Criciúma/SC."," ",2380
2020,01.763.210/0001-02,2020-03-03,2020-12-31,2020-03-03,"REJANE COMERCIO DE PRODUTOS PEDAGOGICOS LTDA - ME","PREFEITURA MUNICIPAL DE CRICIUMA",60,"O presente edital tem por objetivo a aquisição de jogos e brinquedos educativos, em atendimento a Rede Municipal de Ensino de Criciúma/SC."," ",2667.32
2020,28.629.492/0001-06,2020-03-03,2020-12-31,2020-03-03,"S. SCHNEIDER","PREFEITURA MUNICIPAL DE CRICIUMA",61,"O presente edital tem por objetivo a aquisição de jogos e brinquedos educativos, em atendimento a Rede Municipal de Ensino de Criciúma/SC."," ",10279.9
2020,32.076.501/0001-48,2020-03-03,2020-12-31,2020-03-03,"TIAGO DANIEL IZOLAN","PREFEITURA MUNICIPAL DE CRICIUMA",62,"O presente edital tem por objetivo a aquisição de jogos e brinquedos educativos, em atendimento a Rede Municipal de Ensino de Criciúma/SC."," ",17682.43
2020,27.286.283/0001-36,2020-03-03,2020-12-31,2020-03-03,"VICENTE DEPARTAMENTOS EIRELI","PREFEITURA MUNICIPAL DE CRICIUMA",63,"O presente edital tem por objetivo a aquisição de jogos e brinquedos educativos, em atendimento a Rede Municipal de Ensino de Criciúma/SC."," ",1499.01
