cnpjCpfVencedor,codigo,descricao,numero,participanteVencedor,quantidade,unidadeMedida,valorTotalReferencia,valorTotalVencedor,valorUnitarioReferencia,valorUnitarioVencedor
77.853.083/0001-96,10370242,"Mão de obra para manutenção de equipamentos",1,"AGASERV COM. E ASSISTENCIA TECNICA EIRELI",130,UND,15600,15210,120,117
77.853.083/0001-96,10370243,"Carga de gás R-12/R-134 para geladeira e freezer",2,"AGASERV COM. E ASSISTENCIA TECNICA EIRELI",15,UND,3150,3071.25,210,204.75
77.853.083/0001-96,10370244,"Capacitor para geladeira e freezer",3,"AGASERV COM. E ASSISTENCIA TECNICA EIRELI",10,UND,440,429,44,42.9
77.853.083/0001-96,10370245,"Damper controle",4,"AGASERV COM. E ASSISTENCIA TECNICA EIRELI",21,UND,945,921.27,45,43.87
77.853.083/0001-96,10303429,"KIT SENSOR",5,"AGASERV COM. E ASSISTENCIA TECNICA EIRELI",15,UND,975,950.55,65,63.37
77.853.083/0001-96,10370246,"Lâmpada para geladeira/freezer",6,"AGASERV COM. E ASSISTENCIA TECNICA EIRELI",20,UND,422,411.4,21.1,20.57
77.853.083/0001-96,10370247,"Motores (compressor)",7,"AGASERV COM. E ASSISTENCIA TECNICA EIRELI",10,UND,4500,4387.5,450,438.75
77.853.083/0001-96,10370248,"Módulos para geladeira e freezer",8,"AGASERV COM. E ASSISTENCIA TECNICA EIRELI",6,UND,828,807.3,138,134.55
77.853.083/0001-96,10370249,"Resistência 220V",9,"AGASERV COM. E ASSISTENCIA TECNICA EIRELI",6,UND,540,526.5,90,87.75
77.853.083/0001-96,10370250,"Borracha porta geladeira e freezer",10,"AGASERV COM. E ASSISTENCIA TECNICA EIRELI",20,UND,1800,1755,90,87.75
77.853.083/0001-96,10370251,"Micro motor para geladeira e freezer",11,"AGASERV COM. E ASSISTENCIA TECNICA EIRELI",6,UND,540,526.5,90,87.75
77.853.083/0001-96,10370252,"Rede de sensor",12,"AGASERV COM. E ASSISTENCIA TECNICA EIRELI",13,UND,849.94,828.62,65.38,63.74
77.853.083/0001-96,230201113,TERMOSTATO,13,"AGASERV COM. E ASSISTENCIA TECNICA EIRELI",10,UND,620,604.5,62,60.45
77.853.083/0001-96,35891,Bimetal,14,"AGASERV COM. E ASSISTENCIA TECNICA EIRELI",4,UNI,97.2,94.76,24.3,23.69
77.853.083/0001-96,35892,"Filtro Secador",15,"AGASERV COM. E ASSISTENCIA TECNICA EIRELI",4,UNI,97.2,94.76,24.3,23.69
77.853.083/0001-96,35893,"Protetor Térmico",16,"AGASERV COM. E ASSISTENCIA TECNICA EIRELI",4,UNI,140,136.48,35,34.12
77.853.083/0001-96,35894,"Controlador de Temperartura",17,"AGASERV COM. E ASSISTENCIA TECNICA EIRELI",30,UNI,4026,3925.2,134.2,130.84
77.853.083/0001-96,37913,"Rele de Geladeira e Freezer",18,"AGASERV COM. E ASSISTENCIA TECNICA EIRELI",10,UN,350,341.2,35,34.12
77.853.083/0001-96,37914,"Fusivel Termico",19,"AGASERV COM. E ASSISTENCIA TECNICA EIRELI",10,UN,241.2,235.1,24.12,23.51
77.853.083/0001-96,10378669,"Placa de potência",20,"AGASERV COM. E ASSISTENCIA TECNICA EIRELI",5,UND,1100,1072.5,220,214.5
77.853.083/0001-96,37915,"Placa Interface",21,"AGASERV COM. E ASSISTENCIA TECNICA EIRELI",5,UN,700,682.5,140,136.5
