cnpjCpfVencedor,codigo,descricao,numero,participanteVencedor,quantidade,unidadeMedida,valorTotalReferencia,valorTotalVencedor,valorUnitarioReferencia,valorUnitarioVencedor
00.586.327/0001-97,10379146,"Pino de articulação do guindaste",1,"SERVTEC SOLUCOES EM SEGURANCA E SERVICOS ESPECIALIZADOS LTDA",2,UND,0,975.2,1.0E-4,487.6
00.586.327/0001-97,10379147,"Conjunto de canos hidráulicos",2,"SERVTEC SOLUCOES EM SEGURANCA E SERVICOS ESPECIALIZADOS LTDA",1,CJ,0,2890,1.0E-4,2890
00.586.327/0001-97,10379148,"Bucha pino articulação do guindaste",3,"SERVTEC SOLUCOES EM SEGURANCA E SERVICOS ESPECIALIZADOS LTDA",2,UND,0,754.4,1.0E-4,377.2
00.586.327/0001-97,10379149,Sobre-chassis,4,"SERVTEC SOLUCOES EM SEGURANCA E SERVICOS ESPECIALIZADOS LTDA",1,PÇA,0,2438,1.0E-4,2438
00.586.327/0001-97,10379150,"Kit reparo cilindro sapata",5,"SERVTEC SOLUCOES EM SEGURANCA E SERVICOS ESPECIALIZADOS LTDA",1,PÇA,0,423.2,1.0E-4,423.2
00.586.327/0001-97,10379151,"brunimento cilindro sapata camisa",6,"SERVTEC SOLUCOES EM SEGURANCA E SERVICOS ESPECIALIZADOS LTDA",1,UND,0,239.2,1.0E-4,239.2
00.586.327/0001-97,210100053,"FILTRO HIDRAULICO",7,"SERVTEC SOLUCOES EM SEGURANCA E SERVICOS ESPECIALIZADOS LTDA",1,UND,0,220.8,1.0E-4,220.8
00.586.327/0001-97,340100347,"Mangueiras hidráulicas árvore",8,"SERVTEC SOLUCOES EM SEGURANCA E SERVICOS ESPECIALIZADOS LTDA",14,PÇA,0,7728,1.0E-4,552
00.586.327/0001-97,10379152,"Mangueiras hidráulicas da lança",9,"SERVTEC SOLUCOES EM SEGURANCA E SERVICOS ESPECIALIZADOS LTDA",6,UND,0,1711.2,1.0E-4,285.2
00.586.327/0001-97,10379153,"Mangueiras hidráulicas união da lança",10,"SERVTEC SOLUCOES EM SEGURANCA E SERVICOS ESPECIALIZADOS LTDA",4,UND,0,588.8,1.0E-4,147.2
00.586.327/0001-97,10379154,"Capa de proteção completa",11,"SERVTEC SOLUCOES EM SEGURANCA E SERVICOS ESPECIALIZADOS LTDA",1,UND,0,736,1.0E-4,736
00.586.327/0001-97,10379155,"Óleo hidráulico balde 20lt (Ref.: HD68)",12,"SERVTEC SOLUCOES EM SEGURANCA E SERVICOS ESPECIALIZADOS LTDA",6,UND,0,1048.8,1.0E-4,174.8
00.586.327/0001-97,10379156,"Pintura do equipamento",13,"SERVTEC SOLUCOES EM SEGURANCA E SERVICOS ESPECIALIZADOS LTDA",1,UND,0,3470.8,1.0E-4,3470.8
00.586.327/0001-97,10379157,"Conjunto de técnil das lanças",14,"SERVTEC SOLUCOES EM SEGURANCA E SERVICOS ESPECIALIZADOS LTDA",4,UND,0,883.2,1.0E-4,220.8
00.586.327/0001-97,10379158,"Plataforma operacional",15,"SERVTEC SOLUCOES EM SEGURANCA E SERVICOS ESPECIALIZADOS LTDA",2,PÇA,0,1067.2,1.0E-4,533.6
00.586.327/0001-97,10105234,GRAMPO,16,"SERVTEC SOLUCOES EM SEGURANCA E SERVICOS ESPECIALIZADOS LTDA",8,PÇA,0,1030.4,1.0E-4,128.8
00.586.327/0001-97,10379159,"Mão de obra para execução dos serviços",17,"SERVTEC SOLUCOES EM SEGURANCA E SERVICOS ESPECIALIZADOS LTDA",1,SV,0,4734.4,1.0E-4,4734.4
