cnpjCpfVencedor,codigo,descricao,numero,participanteVencedor,quantidade,unidadeMedida,valorTotalReferencia,valorTotalVencedor,valorUnitarioReferencia,valorUnitarioVencedor
02.777.319/0001-53,0,,1,"AFK Techconolical Garment LTDA",500,,54000,52265,108,104.53
02.777.319/0001-53,0,,2,"AFK Techconolical Garment LTDA",30,,3240,3135.9,108,104.53
02.777.319/0001-53,0,,3,"AFK Techconolical Garment LTDA",500,,49000,47830,98,95.66
02.777.319/0001-53,0,,4,"AFK Techconolical Garment LTDA",30,,2940,2869.8,98,95.66
02.777.319/0001-53,0,,5,"AFK Techconolical Garment LTDA",500,,22065,21475,44.13,42.95
02.777.319/0001-53,0,,6,"AFK Techconolical Garment LTDA",30,,1170,1125.6,39,37.52
02.777.319/0001-53,0,,8,"AFK Techconolical Garment LTDA",300,,10389,9900,34.63,33
02.777.319/0001-53,0,,9,"AFK Techconolical Garment LTDA",500,,6915,6865,13.83,13.73
02.777.319/0001-53,0,,10,"AFK Techconolical Garment LTDA",200,,1900,1890,9.5,9.45
02.777.319/0001-53,0,,11,"AFK Techconolical Garment LTDA",50,,750,746.5,15,14.93
02.777.319/0001-53,0,,12,"AFK Techconolical Garment LTDA",100,,700,697,7,6.97
11.397.879/0001-73,0,,7,"FOOT. COMERCIAL LTDA",500,,204950,195000,409.9,390
