cnpjCpfVencedor,codigo,descricao,numero,participanteVencedor,quantidade,unidadeMedida,valorTotalReferencia,valorTotalVencedor,valorUnitarioReferencia,valorUnitarioVencedor
02.492.310/0002-87,10379490,"Aparador de cerca viva à gasolina com motor 2 tempos",1,"A. SILVA FERRAGENS LTDA",1,UND,1100,1034.02,1100,1034.02
02.492.310/0002-87,10379491,"Capacete completo",2,"A. SILVA FERRAGENS LTDA",12,UND,1119.12,1059.73,93.26,88.3109
02.492.310/0002-87,10379492,"Carretel de corte para roçadeiras trimcut 41-2",3,"A. SILVA FERRAGENS LTDA",20,UND,1800,1629.1,90,81.4549
02.492.310/0002-87,10379493,"Fio nylon para roçadeira, quadrado, 3mm cor amarelo",4,"A. SILVA FERRAGENS LTDA",6240,M,4867.2,4384.85,0.78,0.7027
02.492.310/0002-87,10379494,"Motosserra à gasolina 2,0 cv/1,5 kW",5,"A. SILVA FERRAGENS LTDA",1,UND,900,834.68,900,834.6805
02.492.310/0002-87,10379495,"Motosserra à gasolina 3.9/5.3",6,"A. SILVA FERRAGENS LTDA",2,UND,6560.12,6099.89,3280.06,3049.9455
02.492.310/0002-87,10379496,"Óleo lubrificante mineral",7,"A. SILVA FERRAGENS LTDA",100,FRA,2200,2027.35,22,20.2735
02.492.310/0002-87,10379497,"Roçadeira manual profissional à gasolina",8,"A. SILVA FERRAGENS LTDA",8,UND,20116.88,18978.3,2514.61,2372.2875
02.492.310/0002-87,10379498,"Soprador à gasolina 4,0cv/3,0kW, conforme Termo de Referência.",9,"A. SILVA FERRAGENS LTDA",2,UND,4800,4462.08,2400,2231.0375
