cnpjCpfFornecedor,formaParticipacao,idFornecedor,itensProposta,nomeFonecedor,representanteCertame,responsavelFornecedor,socios
79.935.102/0001-59,INDIVIDUAL," ","itensProposta_161ce48b-608b-4fe8-991f-b1ae5ca06790.csv","GRAFICA E EDITORA LIDER LTDA",,," "
83.662.387/0001-79,INDIVIDUAL," ","itensProposta_f414fd74-0a40-4021-9168-ad99c97468c7.csv","GRAFICA E EDITORA SANTO ANTONIO LTDA",,," "
02.742.037/0001-10,INDIVIDUAL," ","itensProposta_66eceaf9-485e-49ec-be07-e48e1a1edc75.csv","JC DIAS GRAFICA E EDITORA LTDA",,," "
