cnpjCpfVencedor,codigo,descricao,numero,participanteVencedor,quantidade,unidadeMedida,valorTotalReferencia,valorTotalVencedor,valorUnitarioReferencia,valorUnitarioVencedor
31.287.540/0001-21,37094,"PROJETO ARQUTITÔNICO UBS WOZOCRIS",1,"JD ARQUITETURA ESPECIALIZADA EIRELI",585.36,M2,9951.12,9951.12,17,17
31.287.540/0001-21,37095,"PROJETO ARQUITETÔNICO UBS SÃO SEBASTIÃO",2,"JD ARQUITETURA ESPECIALIZADA EIRELI",585.36,M2,9951.12,9951.12,17,17
31.287.540/0001-21,37096,"PROJETO ARQUITETÔNICO USB PRÓSPERA",3,"JD ARQUITETURA ESPECIALIZADA EIRELI",585.36,M2,9951.12,9951.12,17,17
