cnpjCpfVencedor,codigo,descricao,numero,participanteVencedor,quantidade,unidadeMedida,valorTotalReferencia,valorTotalVencedor,valorUnitarioReferencia,valorUnitarioVencedor
21.318.535/0001-85,10375208,"Construção/instalação de uma subestação transformadora de 15",1,"PINHEIRINHO SERVICOS ELETRICOS EIRELI",1,SV,40173.84,38963.33,40173.84,38963.33
