cnpjCpfVencedor,codigo,descricao,numero,participanteVencedor,quantidade,unidadeMedida,valorTotalReferencia,valorTotalVencedor,valorUnitarioReferencia,valorUnitarioVencedor
06.635.187/0001-86,0,,1,"HARLEY DE AGUIAR JUNIOR EIRELI",24,,104574.96,101466.24,4357.29,4227.76
06.635.187/0001-86,0,,2,"HARLEY DE AGUIAR JUNIOR EIRELI",14,,11873.82,11533.9,848.13,823.85
28.259.633/0001-38,0,,3,"3IP FULL RETAIL LTDA",24,,20400,20350.08,850,847.92
