ano,cnpjCpfContratado,dataAssinatura,dataVigenciaFinal,dataVigenciaInicial,nomeContratado,nomeEntidade,numero,objeto,situacao,valor
2018,02.537.692/0001-37,2018-02-01,2018-12-31,2018-02-01,"GOLD COMPUTADORES LTDA","FUNDO MUNICIPAL DE SAUDE DE CRICIUMA",10,"O presente contrato tem por objetivo a aquisição de mobiliário, para Unidade de Pronto Atendimento 24 horas - Porte II - UPA,  da Rede Municipal de Saúde de Criciúma/SC., de acordo com a proposta da contratada, edital e anexos que fazem parte integrante deste instrumento."," ",2897.7
2018,79.805.263/0001-28,2018-02-01,2018-12-31,2018-02-01,"KSS COMERCIO E INDUSTRIA DE EQUIPAMENTOS MEDICO LTDA","FUNDO MUNICIPAL DE SAUDE DE CRICIUMA",11,"O presente contrato tem por objetivo a aquisição de mobiliário, para Unidade de Pronto Atendimento 24 horas - Porte II - UPA,  da Rede Municipal de Saúde de Criciúma/SC., de acordo com a proposta da contratada, edital e anexos que fazem parte integrante deste instrumento."," ",33860
2018,21.971.041/0001-03,2018-02-01,2018-12-31,2018-02-01,"K.C.R.S. COMERCIO DE EQUIPAMENTOS EIRELI","FUNDO MUNICIPAL DE SAUDE DE CRICIUMA",12,"O presente contrato tem por objetivo a aquisição de mobiliário, para Unidade de Pronto Atendimento 24 horas - Porte II - UPA,  da Rede Municipal de Saúde de Criciúma/SC., de acordo com a proposta da contratada, edital e anexos que fazem parte integrante deste instrumento."," ",2800
2018,83.157.032/0001-22,2018-02-01,2018-12-31,2018-02-01,"METROMED MATERIAL MEDICO HOSPITALAR","FUNDO MUNICIPAL DE SAUDE DE CRICIUMA",13,"O presente contrato tem por objetivo a aquisição de mobiliário, para Unidade de Pronto Atendimento 24 horas - Porte II - UPA,  da Rede Municipal de Saúde de Criciúma/SC., de acordo com a proposta da contratada, edital e anexos que fazem parte integrante deste instrumento."," ",10329.11
2018,26.499.522/0001-73,2018-02-01,2018-12-31,2018-02-01,"MORIMED COMERCIAL EIRELI - EPP","FUNDO MUNICIPAL DE SAUDE DE CRICIUMA",14,"O presente contrato tem por objetivo a aquisição de mobiliário, para Unidade de Pronto Atendimento 24 horas - Porte II - UPA,  da Rede Municipal de Saúde de Criciúma/SC., de acordo com a proposta da contratada, edital e anexos que fazem parte integrante deste instrumento"," ",5712.5
2018,26.747.361/0001-90,2018-02-01,2018-12-31,2018-02-01,"NOVA CASA MOVEIS EIRELI","FUNDO MUNICIPAL DE SAUDE DE CRICIUMA",15,"O presente contrato tem por objetivo a aquisição de mobiliário, para Unidade de Pronto Atendimento 24 horas - Porte II - UPA,  da Rede Municipal de Saúde de Criciúma/SC., de acordo com a proposta da contratada, edital e anexos que fazem parte integrante deste instrumento."," ",4319.2
2018,17.039.142/0001-65,2018-02-01,2018-12-31,2018-02-01,"OLIMEDIC INDUSTRIA E COMERCIO DE MOVEIS HOSPITALARES EIRELI","FUNDO MUNICIPAL DE SAUDE DE CRICIUMA",16,"O presente contrato tem por objetivo a aquisição de mobiliário, para Unidade de Pronto Atendimento 24 horas - Porte II - UPA,  da Rede Municipal de Saúde de Criciúma/SC., de acordo com a proposta da contratada, edital e anexos que fazem parte integrante deste instrumento."," ",19179.58
2018,02.315.593/0001-00,2018-02-01,2018-12-31,2018-02-01,"ORLEANS INFORMATICA LTDA ME","FUNDO MUNICIPAL DE SAUDE DE CRICIUMA",17,"O presente contrato tem por objetivo a aquisição de mobiliário, para Unidade de Pronto Atendimento 24 horas - Porte II - UPA,  da Rede Municipal de Saúde de Criciúma/SC., de acordo com a proposta da contratada, edital e anexos que fazem parte integrante deste instrumento."," ",452.4
2018,24.537.945/0001-05,2018-02-01,2018-12-31,2018-02-01,"SANIMED INDUSTRIA E COMERCIO DE PRODUTOS HOSPITALA","FUNDO MUNICIPAL DE SAUDE DE CRICIUMA",18,"O presente contrato tem por objetivo a aquisição de mobiliário, para Unidade de Pronto Atendimento 24 horas - Porte II - UPA,  da Rede Municipal de Saúde de Criciúma/SC., de acordo com a proposta da contratada, edital e anexos que fazem parte integrante deste instrumento."," ",6644.6
2018,27.821.705/0001-26,2018-02-01,2018-12-31,2018-02-01,"TOPCLIMA SISTEMAS DE REFRIGERACAO EIRELI","FUNDO MUNICIPAL DE SAUDE DE CRICIUMA",19,"O presente contrato tem por objetivo a aquisição de mobiliário, para Unidade de Pronto Atendimento 24 horas - Porte II - UPA,  da Rede Municipal de Saúde de Criciúma/SC., de acordo com a proposta da contratada, edital e anexos que fazem parte integrante deste instrumento."," ",4649
