cnpjCpfFornecedor,formaParticipacao,idFornecedor,itensProposta,nomeFonecedor,representanteCertame,responsavelFornecedor,socios
06.555.143/0001-46,INDIVIDUAL," ","itensProposta_1e1d0096-fa3f-4d23-acee-4e3e206921c1.csv","TRADE MEDICAL COM DE MAT HOSPITALARES LTDA","DJONATA DE PINHO","DJONATA DE PINHO"," "
07.990.315/0001-72,INDIVIDUAL," ","itensProposta_114fae05-6151-4761-b0d0-42dcfb30181a.csv","BRAZIL HEALTH PRODUTOS HOSPITALES LTDA ME","ALESSANDRA JOSÉ LAURINDO","ALESSANDRA JOSÉ LAURINDO"," "
04.989.294/0001-87,INDIVIDUAL," ","itensProposta_681e062f-d77f-41f8-9ee8-9a13f768268a.csv","SILMES COMÉRCIO DE PRODUTOS ODONTOLÓGICOS LTDA ME","MAICON ROBERTO DEOLA","MAICON ROBERTO DEOLA"," "
09.196.745/0001-42,INDIVIDUAL," ","itensProposta_e5b7d22e-56de-4092-a1f5-79ffafa5e359.csv","SEBOLD COMERCIAL ATACADO DE PRODUTOS, ALIMENTOS E EQUIPAMENTOS LTDA","LUIZ FERNANDO DE OLIVEIRA","LUIZ FERNANDO DE OLIVEIRA"," "
01.648.513/0001-76,INDIVIDUAL," ","itensProposta_33e29a9c-5cbf-4b63-8b6f-c5fa1a984801.csv","PKB PRODUTOS QUÍMICOS LTDA",,," "
05.021.932/0001-34,INDIVIDUAL," ","itensProposta_d88779d1-6dd6-4174-a2cd-85bca3c7a212.csv","MF DE ALMEIDA & CIA. LTDA","PABLO CAMARGO SOUZA","PABLO CAMARGO SOUZA"," "
01.470.743/0001-98,INDIVIDUAL," ","itensProposta_a870f0fb-641e-4a43-aa3a-45354366e6bb.csv","BLUMEDICA PRODUTOS MEDICOS E CIRURGICOS LTDA","MARCOS ANTONIO GUGELMIN VELHO","MARCOS ANTONIO GUGELMIN VELHO"," "
27.105.456/0001-72,INDIVIDUAL," ","itensProposta_c8478e13-d3b9-4c2b-88c5-6496204a38ce.csv","MEDICENTRO COMERCIO DE MEDICAMENTOS LTDA","TATIANI GONÇALVES HILDEBRANDO","TATIANI GONÇALVES HILDEBRANDO"," "
21.504.525/0001-34,INDIVIDUAL," ","itensProposta_535f98d2-8b05-4788-b129-0e1c8de4ef45.csv","DENTAL PRIME - PRODUTOS ODONTOLOGICOS MEDICOS HOSPITALARES - EIRELI","SERGIO MIGUEL SKRZYPIEC","SERGIO MIGUEL SKRZYPIEC"," "
11.768.299/0001-45,INDIVIDUAL," ","itensProposta_d2e5cd2c-3c45-4a74-898e-bc80c622ae2f.csv","COMEPI PRODUTOS COMERCIAIS LTDA","ANTONIO DE AZEVEDO JORGE JUNIOR","ANTONIO DE AZEVEDO JORGE JUNIOR"," "
