cnpjCpfFornecedor,formaParticipacao,idFornecedor,itensProposta,nomeFonecedor,representanteCertame,responsavelFornecedor,socios
83.157.032/0001-22,INDIVIDUAL," ","itensProposta_655efa38-28ce-4370-a835-f534fa8af172.csv","METROMED MATERIAL MEDICO HOSPITALAR",,," "
00.802.002/0001-02,INDIVIDUAL," ","itensProposta_7202a475-a51a-4a8a-8503-8b9628a14a7a.csv","ALTERMED MATERIAL MEDICO HOSPITALAR LTDA","PAULO ROBERTO DE OLIVEIRA RUSZCZAK","PAULO ROBERTO DE OLIVEIRA RUSZCZAK"," "
02.315.593/0001-00,INDIVIDUAL," ","itensProposta_6d1dd5ba-97ee-4210-8129-df6704abd5fc.csv","ORLEANS INFORMATICA LTDA ME",,," "
54.611.678/0001-30,INDIVIDUAL," ","itensProposta_ba48b1e4-d546-4508-bb63-c24528d3eba6.csv","WEM EQUIPAMENTOS ELETRONICOS LTDA","FABIANO TORRES","FABIANO TORRES"," "
54.178.983/0001-80,INDIVIDUAL," ","itensProposta_fb05cded-2d6c-4780-9cf3-e9b5a5367930.csv","HOSPIMENTAL IND. EQUIP. HOSPITALARES LTDA","BRUNO FIGUEREDO VEIGAS","BRUNO FIGUEREDO VEIGAS"," "
05.968.162/0001-31,INDIVIDUAL," ","itensProposta_d38a8d2a-2c50-491c-bb22-088e930f1159.csv","W & Z COMERCIO E SERVICOS HOSPITALARES LTDA","JANAINA TORELLY PEDROSO","JANAINA TORELLY PEDROSO"," "
02.022.569/0001-83,INDIVIDUAL," ","itensProposta_bb9751bc-eb30-49a9-89a3-6c3e7c93fe25.csv","GE HEALTHCARE CLINICAL SYSTEMS EQUIP. MEDICOS LTDA",,," "
90.909.631/0001-10,INDIVIDUAL," ","itensProposta_48f52577-4575-4e4a-a33c-896edc8d3a7f.csv","INSTRAMED INDUSTRIA MEDICO HOSPITALAR LTDA",,," "
02.537.692/0001-37,INDIVIDUAL," ","itensProposta_41e1c9a7-d1b5-4563-8747-9e1d80c0559f.csv","GOLD COMPUTADORES LTDA","SANDRO PIETSCH","SANDRO PIETSCH"," "
04.187.384/0001-54,INDIVIDUAL," ","itensProposta_98eb3c6f-85a6-43f7-8969-b58b032d7c77.csv","LEISTUNG EQUIPAMENTOS LTDA","FLAVIO ROGÉRIO RIBAS VIEIRA","FLAVIO ROGÉRIO RIBAS VIEIRA"," "
04.989.294/0001-87,INDIVIDUAL," ","itensProposta_658dca4a-d695-4361-b51f-05537cfdaf6e.csv","SILMES COMÉRCIO DE PRODUTOS ODONTOLÓGICOS LTDA ME",,," "
11.405.384/0001-49,INDIVIDUAL," ","itensProposta_5f75b416-d8b2-43dd-a790-f22b0fe9d01d.csv","ALFA MED SISTEMAS MÉDICOS LTDA","BRUNO CECHETTO ARAUJO","BRUNO CECHETTO ARAUJO"," "
17.039.142/0001-65,INDIVIDUAL," ","itensProposta_823c9b65-53e0-44fe-b5dd-b5d490fc846e.csv","OLIMEDIC INDUSTRIA E COMERCIO DE MOVEIS HOSPITALARES EIRELI","CARLOS EDUARDO HORT","CARLOS EDUARDO HORT"," "
18.258.209/0001-15,INDIVIDUAL," ","itensProposta_dc7ffc24-e583-43d0-b3da-d872bf8cd592.csv","CIRURGICAS CERON EQUIPAMENTOS HOSPITALARES E VETER","EDUARDS REYNOLDS SOUZA PINTO","EDUARDS REYNOLDS SOUZA PINTO"," "
03.800.477/0001-40,INDIVIDUAL," ","itensProposta_08cccb37-077b-487d-bb53-cc34f3cd3d2d.csv","VMLX ELETRONICOS EIRELI","VALCIR MOTA","VALCIR MOTA"," "
24.537.945/0001-05,INDIVIDUAL," ","itensProposta_dd366891-433b-4033-8a00-82269b4bc46c.csv","SANIMED INDUSTRIA E COMERCIO DE PRODUTOS HOSPITALA","CARLOS EDUARDO HORT","CARLOS EDUARDO HORT"," "
07.554.943/0001-05,INDIVIDUAL," ","itensProposta_8e2005b5-1b39-494e-9baa-d6d4df16c7d6.csv","ADOVANDRO LUIZ FRAPORTI - ME",,," "
21.971.041/0001-03,INDIVIDUAL," ","itensProposta_418191b7-6cda-4424-8d79-ccb4487687e4.csv","K.C.R.S. COMERCIO DE EQUIPAMENTOS EIRELI","KARINE DE FARIAS PIZZOLO","KARINE DE FARIAS PIZZOLO"," "
26.747.361/0001-90,INDIVIDUAL," ","itensProposta_6d6738c2-6e6b-4672-8f87-c555580fc607.csv","NOVA CASA MOVEIS EIRELI","RAQUEL RICKEN DE MATTIA","RAQUEL RICKEN DE MATTIA"," "
28.358.842/0001-39,INDIVIDUAL," ","itensProposta_86d35327-2873-4b25-86bc-1060fdec4a55.csv","TEDA DISTRIBUIDORA LTDA",,," "
28.259.633/0001-38,INDIVIDUAL," ","itensProposta_06c3658c-ba9b-4c21-b479-e7e581d19360.csv","3IP FULL RETAIL LTDA",,," "
12.744.274/0001-74,INDIVIDUAL," ","itensProposta_dd324d03-9267-4293-88c2-01d9ac79283c.csv","ALEXANDRO MARCIO GOTZINGER",,," "
03.928.935/0001-20,INDIVIDUAL," ","itensProposta_6ece43fb-3d6a-4ac5-887e-3d8043caa439.csv","HAYA INFORMATICA LTDA",,," "
22.392.045/0001-91,INDIVIDUAL," ","itensProposta_45235f97-986c-44e9-ae7f-e0c4bb93423f.csv","VENA VITA CONSULTORIA COMERCIAL EIRELI","FILIPI LEMES DOS SANTOS","FILIPI LEMES DOS SANTOS"," "
79.805.263/0001-28,INDIVIDUAL," ","itensProposta_66543534-3e21-4864-b4b7-e8cdad8b1a8b.csv","KSS COMERCIO E INDUSTRIA DE EQUIPAMENTOS MEDICO LTDA","BRUNO CECHETTO ARAUJO","BRUNO CECHETTO ARAUJO"," "
66.783.630/0002-79,INDIVIDUAL," ","itensProposta_6690b22d-b5fb-4311-ae97-652486eb0e4e.csv","Prolife Equipamentos Médicos Eireli",,," "
27.286.283/0001-36,INDIVIDUAL," ","itensProposta_3155faa8-09ff-4874-b635-6efda5b65e72.csv","VICENTE DEPARTAMENTOS EIRELI",,," "
02.126.465/0001-19,INDIVIDUAL," ","itensProposta_3fad53be-0a38-4086-b2b5-eb411454f965.csv","RESPIRATORY CARE HOSPITALAR LTDA",,," "
27.821.705/0001-26,INDIVIDUAL," ","itensProposta_bdc526ab-3e11-4170-92c1-ba748d856838.csv","TOPCLIMA SISTEMAS DE REFRIGERACAO EIRELI","LEANDRO BARDINI IDALINO","LEANDRO BARDINI IDALINO"," "
26.499.522/0001-73,INDIVIDUAL," ","itensProposta_2eed58d7-cef4-4e58-84ea-53552e1a8d82.csv","MORIMED COMERCIAL EIRELI - EPP","LUCIO JOSÉ DE OLIVEIRA","LUCIO JOSÉ DE OLIVEIRA"," "
15.229.902/0001-71,INDIVIDUAL," ","itensProposta_258aa5e9-b8cf-4e1d-b37a-ef6cfa55adfc.csv","MCA COMERCIO E ASSISTENCIA TECNICA HOSPITALAR LTDA",,," "
