cnpjCpfVencedor,codigo,descricao,numero,participanteVencedor,quantidade,unidadeMedida,valorTotalReferencia,valorTotalVencedor,valorUnitarioReferencia,valorUnitarioVencedor
03.976.253/0001-93,1013770,ACHOCOLATADO.,1,"COPOL DISTRIBUIDORA DE ALIMENTOS LTDA",800,KG,7632,7320,9.54,9.15
03.976.253/0001-93,1013772,"AMIDO DE MILHO - peso líquido 500g",5,"COPOL DISTRIBUIDORA DE ALIMENTOS LTDA",700,KG,3822,3640,5.46,5.2
03.976.253/0001-93,10369117,"ARROZ INTEGRAL",6,"COPOL DISTRIBUIDORA DE ALIMENTOS LTDA",100,KG,315,290,3.15,2.9
03.976.253/0001-93,1013008,"BATATA PALHA.",7,"COPOL DISTRIBUIDORA DE ALIMENTOS LTDA",300,PCT,1188,1170,3.96,3.9
03.976.253/0001-93,340100542,"BOLACHA ÁGUA E SAL",13,"COPOL DISTRIBUIDORA DE ALIMENTOS LTDA",500,EMB,2510,2200,5.02,4.4
03.976.253/0001-93,1013778,CAFÉ-,14,"COPOL DISTRIBUIDORA DE ALIMENTOS LTDA",1000,PCT,13860,12900,13.86,12.9
03.976.253/0001-93,10376765,"COCO RALADO",16,"COPOL DISTRIBUIDORA DE ALIMENTOS LTDA",400,UND,1992,1920,4.98,4.8
03.976.253/0001-93,4060002,COLORAU,17,"COPOL DISTRIBUIDORA DE ALIMENTOS LTDA",300,KG,1911,1815,6.37,6.05
03.976.253/0001-93,10367596,"CREME DE LEITE.",18,"COPOL DISTRIBUIDORA DE ALIMENTOS LTDA",300,UND,879,840,2.93,2.8
03.976.253/0001-93,1013539,"Creme de leite sem lactose",19,"COPOL DISTRIBUIDORA DE ALIMENTOS LTDA",70,UNI,262.5,259,3.75,3.7
03.976.253/0001-93,40300748,"Doce de Leite",20,"COPOL DISTRIBUIDORA DE ALIMENTOS LTDA",500,POT,2260,2200,4.52,4.4
03.976.253/0001-93,10107153,"EXTRATO DE TOMATE",22,"COPOL DISTRIBUIDORA DE ALIMENTOS LTDA",2000,KG,5020,4800,2.51,2.4
03.976.253/0001-93,40300419,"FARINHA DE TRIGO",24,"COPOL DISTRIBUIDORA DE ALIMENTOS LTDA",2000,KG,4940,4860,2.47,2.43
03.976.253/0001-93,10111541,"FERMENTO EM PO",26,"COPOL DISTRIBUIDORA DE ALIMENTOS LTDA",600,KG,3510,3444,5.85,5.74
03.976.253/0001-93,1013024,"FUBÁ DE MILHO",27,"COPOL DISTRIBUIDORA DE ALIMENTOS LTDA",150,KG,399,390,2.66,2.6
03.976.253/0001-93,1012427,GELATINA;,28,"COPOL DISTRIBUIDORA DE ALIMENTOS LTDA",150,UNI,312,300,2.08,2
03.976.253/0001-93,10101776,"LEITE CONDENSADO",29,"COPOL DISTRIBUIDORA DE ALIMENTOS LTDA",250,UND,880,857.5,3.52,3.43
03.976.253/0001-93,1013542,"Leite Condensado sem lactose",30,"COPOL DISTRIBUIDORA DE ALIMENTOS LTDA",50,UNI,246,244,4.92,4.88
03.976.253/0001-93,1012414,"MACARRÃO -",32,"COPOL DISTRIBUIDORA DE ALIMENTOS LTDA",1400,PCT,4312,4130,3.08,2.95
03.976.253/0001-93,1013031,"MACARRÃO INTEGRAL",33,"COPOL DISTRIBUIDORA DE ALIMENTOS LTDA",100,PCT,389,381,3.89,3.81
03.976.253/0001-93,4030119,MAIONESE,35,"COPOL DISTRIBUIDORA DE ALIMENTOS LTDA",200,UNI,854,800,4.27,4
03.976.253/0001-93,10101744,MARGARINA,36,"COPOL DISTRIBUIDORA DE ALIMENTOS LTDA",350,PCT,1991.5,1925,5.69,5.5
03.976.253/0001-93,4020016,"MILHO CANJICA",37,"COPOL DISTRIBUIDORA DE ALIMENTOS LTDA",100,UNI,217,210,2.17,2.1
03.976.253/0001-93,1013779,"ÓLEO DE SOJA NÃO TRANSGÊNICO",39,"COPOL DISTRIBUIDORA DE ALIMENTOS LTDA",2500,UN,10625,10000,4.25,4
03.976.253/0001-93,1013038,"PÊSSEGO EM CALDA.",43,"COPOL DISTRIBUIDORA DE ALIMENTOS LTDA",100,LAT,859,800,8.59,8
03.976.253/0001-93,4030040,"sal refinado iodado",46,"COPOL DISTRIBUIDORA DE ALIMENTOS LTDA",550,KG,836,770,1.52,1.4
03.976.253/0001-93,40301487,VINAGRE;,53,"COPOL DISTRIBUIDORA DE ALIMENTOS LTDA",700,UND,1253,1120,1.79,1.6
03.976.253/0001-93,1013051,"MILHO PARA PIPOCA.",54,"COPOL DISTRIBUIDORA DE ALIMENTOS LTDA",700,PCT,2058,1960,2.94,2.8
03.976.253/0001-93,10371438,"POLVILHO AZEDO",55,"COPOL DISTRIBUIDORA DE ALIMENTOS LTDA",150,KG,837,831,5.58,5.54
03.976.253/0001-93,1013789,"LEITE SEM LACTOSE",65,"COPOL DISTRIBUIDORA DE ALIMENTOS LTDA",300,LIT,1176,1170,3.92,3.9
09.119.391/0001-32,1013771,"ACHOCOLATADO EM PÓ ZERO AÇÚCAR, LACTOSE E GLUTÉN",2,"BARFE DISTRIBUIDORA DE ALIMENTOS LTDA ME",100,LAT,2129,2100,21.29,21
09.119.391/0001-32,10111069,"ACUCAR REFINADO",3,"BARFE DISTRIBUIDORA DE ALIMENTOS LTDA ME",2000,KG,4980,4600,2.49,2.3
09.119.391/0001-32,40301513,"ADOÇANTE DIETÉTICO LÍQUIDO",4,"BARFE DISTRIBUIDORA DE ALIMENTOS LTDA ME",100,UND,333,330,3.33,3.3
09.119.391/0001-32,10373468,"BEBIDA SABOR MORANGO",8,"BARFE DISTRIBUIDORA DE ALIMENTOS LTDA ME",500,KG,7915,7900,15.83,15.8
09.119.391/0001-32,1013774,"BISCOITO BROA DE POLVILHO DIVERSOS SABORES (AMENDOIM, COCO,",9,"BARFE DISTRIBUIDORA DE ALIMENTOS LTDA ME",800,KG,12672,12672,15.84,15.84
09.119.391/0001-32,1013775,"BISCOITO MAISENA DE CHOCOLATE - SEM LEITE",10,"BARFE DISTRIBUIDORA DE ALIMENTOS LTDA ME",700,KG,6230,6230,8.9,8.9
09.119.391/0001-32,1013776,"BISCOITO DE COCO - SEM LEITE",11,"BARFE DISTRIBUIDORA DE ALIMENTOS LTDA ME",700,PCT,5026,5026,7.18,7.18
09.119.391/0001-32,1013777,"BISCOITO SALGADO INTEGRAL - SEM LEITE",12,"BARFE DISTRIBUIDORA DE ALIMENTOS LTDA ME",300,KG,2592,2568,8.64,8.56
09.119.391/0001-32,1013014,"CANELA EM PÓ.",15,"BARFE DISTRIBUIDORA DE ALIMENTOS LTDA ME",200,PT,584,560,2.92,2.8
