cnpjCpfFornecedor,formaParticipacao,idFornecedor,itensProposta,nomeFonecedor,representanteCertame,responsavelFornecedor,socios
08.076.127/0012-59,INDIVIDUAL," ","itensProposta_b2edf8de-c1b6-47ac-b042-4108319f9c27.csv","FARMA-RAPIDA MEDICAMENTOS E MATERIAIS ESPECIAIS S.A",,," "
