cnpjCpfVencedor,codigo,descricao,numero,participanteVencedor,quantidade,unidadeMedida,valorTotalReferencia,valorTotalVencedor,valorUnitarioReferencia,valorUnitarioVencedor
83.157.032/0001-22,31632,"Aparelho para Tricotomia Descartável",1,"METROMED MATERIAL MEDICO HOSPITALAR",5000,UNI,4600,2900,0.92,0.58
83.157.032/0001-22,31675,"Eletrodo para Monitorização Cardíaca c/ Gel - Adulto",18,"METROMED MATERIAL MEDICO HOSPITALAR",30000,UN,7200,6300,0.24,0.21
83.157.032/0001-22,36002,"Luva Nitrilica não Estéril p/ Procedimento Tamanho G.",24,"METROMED MATERIAL MEDICO HOSPITALAR",250,CX,4250,4052.5,17,16.21
83.157.032/0001-22,36004,"Luva Nitrilica não Estéril p/ Procedimento Tamanho P.",26,"METROMED MATERIAL MEDICO HOSPITALAR",600,CX,10200,9744,17,16.24
83.157.032/0001-22,36012,"Sonda uretral nº 12 descartável.",38,"METROMED MATERIAL MEDICO HOSPITALAR",60479,UN,28425.13,25280.22,0.47,0.418
83.157.032/0001-22,36013,"Sonda uretral nº 14 descartável.",39,"METROMED MATERIAL MEDICO HOSPITALAR",10000,UNI,4900,4500,0.49,0.45
83.157.032/0001-22,36019,"Soro ringer lactato  500 ml",46,"METROMED MATERIAL MEDICO HOSPITALAR",150,UNI,681,454.5,4.54,3.03
06.555.143/0001-46,28155,"Compressa de gaze Hidrófila 7,5 X 7,5 com 9 fios",16,"TRADE MEDICAL COM DE MAT HOSPITALARES LTDA",1500,PCT,20100,17250,13.4,11.5
06.555.143/0001-46,28154,"Compressa de Gaze Hidrófila Estéril 7,5 x 7,5 cm c/ 11 fios",17,"TRADE MEDICAL COM DE MAT HOSPITALARES LTDA",250000,PCT,140000,125000,0.56,0.5
06.555.143/0001-46,32960,"Fita Cirúrgica Microporosa Hipoalergênica largura 2,5cm x 4,",22,"TRADE MEDICAL COM DE MAT HOSPITALARES LTDA",4000,UNI,10400,5200,2.6,1.3
06.555.143/0001-46,32961,"Fita Cirúrgica Microporosa Hipoalergênica largura 5,0cm x 4,",23,"TRADE MEDICAL COM DE MAT HOSPITALARES LTDA",7065,UNI,29673,15401.7,4.2,2.18
06.555.143/0001-46,36006,"Sonda aspiração traqueal nº 10 em PVC, descartável.",30,"TRADE MEDICAL COM DE MAT HOSPITALARES LTDA",2000,UNI,1080,960,0.54,0.48
06.555.143/0001-46,31763,"Sonda aspiração traqueal nº 14 em PVC, descartável",32,"TRADE MEDICAL COM DE MAT HOSPITALARES LTDA",2000,UNI,1040,1040,0.52,0.52
06.555.143/0001-46,36008,"Sonda nasal para alimentação enteral nº 12.",33,"TRADE MEDICAL COM DE MAT HOSPITALARES LTDA",300,UN,3237,2775,10.79,9.25
06.555.143/0001-46,36009,"Sonda nasal para alimentação enteral nº 15",34,"TRADE MEDICAL COM DE MAT HOSPITALARES LTDA",200,UN,3654,1850,18.27,9.25
06.555.143/0001-46,31793,"Sonda uretral nº 08, descartável",36,"TRADE MEDICAL COM DE MAT HOSPITALARES LTDA",18000,UNI,11700,7920,0.65,0.44
06.555.143/0001-46,36011,"Sonda uretral nº 10 descartável",37,"TRADE MEDICAL COM DE MAT HOSPITALARES LTDA",24000,UN,12720,10800,0.53,0.45
06.555.143/0001-46,36020,"Termômetro clínico.",47,"TRADE MEDICAL COM DE MAT HOSPITALARES LTDA",150,UNI,2095.5,1347,13.97,8.98
85.247.385/0001-49,36018,"Soro Glicosado 500ml (solução de glicose a 5%).",45,"PROSAUDE DISTRIBUIDORA DE MEDICAMENTOS  EIRELI",300,UN,834,834,2.78,2.78
09.196.745/0001-42,10383533,"Clorexidina aquosa",15,"SEBOLD COMERCIAL ATACADO DE PRODUTOS, ALIMENTOS E EQUIPAMENTOS LTDA",1200,UND,2040,1464,1.7,1.22
09.196.745/0001-42,36003,"Luva Nitrilica não Estéril p/ Procedimento Tamanho M.",25,"SEBOLD COMERCIAL ATACADO DE PRODUTOS, ALIMENTOS E EQUIPAMENTOS LTDA",600,CX,10200,9744,17,16.24
11.145.401/0001-56,35990,"Agulhas hipodérmicas 25 X 7",4,"L A DALLA PORTA JUNIOR",1000,CX,6010,5450,6.01,5.45
11.145.401/0001-56,31649,"Bolsa Coletora de urina sistema fechado  2000mL",14,"L A DALLA PORTA JUNIOR",1200,UNI,2928,2724,2.44,2.27
11.101.480/0001-01,35988,"Agulhas hipodérmicas 20mmX5,5mm.",2,"EFETIVE PRODUTOS MEDICO- HOSPITALARES LTDA",150,CX,943.5,852,6.29,5.68
11.101.480/0001-01,35991,"Agulhas hipodérmicas 25 X 8",5,"EFETIVE PRODUTOS MEDICO- HOSPITALARES LTDA",100,CX,600,539,6,5.39
11.101.480/0001-01,35993,"Agulhas hipodérmicas 40 X 12",7,"EFETIVE PRODUTOS MEDICO- HOSPITALARES LTDA",600,CX,3942,3468,6.57,5.78
11.101.480/0001-01,35994,"Ataduras de Crepom 08 cm",8,"EFETIVE PRODUTOS MEDICO- HOSPITALARES LTDA",20000,UNI,8000,6200,0.4,0.31
11.101.480/0001-01,10366754,"Ataduras de Crepom Tamanho: 10 cm",9,"EFETIVE PRODUTOS MEDICO- HOSPITALARES LTDA",30000,PCT,15000,11400,0.5,0.38
11.101.480/0001-01,35996,"Ataduras de Crepom Tamanho: 12 cm",10,"EFETIVE PRODUTOS MEDICO- HOSPITALARES LTDA",30000,UNI,29700,13800,0.99,0.46
11.101.480/0001-01,31647,"Ataduras de Crepom 15 cm de largura",11,"EFETIVE PRODUTOS MEDICO- HOSPITALARES LTDA",36000,UNI,23760,20880,0.66,0.58
11.101.480/0001-01,35997,"Ataduras de Crepom Tamanho: 20 cm",12,"EFETIVE PRODUTOS MEDICO- HOSPITALARES LTDA",20000,UN,17600,15600,0.88,0.78
11.101.480/0001-01,35999,"Eletrodo para Monitorização Cardíaca c/ Gel - Pediátrico.",19,"EFETIVE PRODUTOS MEDICO- HOSPITALARES LTDA",8000,UNI,1920,1760,0.24,0.22
11.101.480/0001-01,36000,"Equipo 2 vias , (POLIFIX).",20,"EFETIVE PRODUTOS MEDICO- HOSPITALARES LTDA",7500,UNI,6150,4275,0.82,0.57
11.101.480/0001-01,36001,"Estetoscópio  adulto",21,"EFETIVE PRODUTOS MEDICO- HOSPITALARES LTDA",150,UNI,15000,6450,100,43
11.101.480/0001-01,36005,"Lençol descartável com elástico (TNT).",27,"EFETIVE PRODUTOS MEDICO- HOSPITALARES LTDA",300,PCT,5949,2361,19.83,7.87
11.101.480/0001-01,31759,"Sonda aspiração traqueal nº 06 em PVC, descartável",28,"EFETIVE PRODUTOS MEDICO- HOSPITALARES LTDA",8581,UNI,4290.5,3775.64,0.5,0.44
11.101.480/0001-01,31760,"Sonda aspiração traqueal nº 08 em PVC, descartável",29,"EFETIVE PRODUTOS MEDICO- HOSPITALARES LTDA",10800,UNI,5940,5076,0.55,0.47
11.101.480/0001-01,36007,"Sonda aspiração traqueal nº 12 em PVC, descartável.",31,"EFETIVE PRODUTOS MEDICO- HOSPITALARES LTDA",4000,UN,2040,2040,0.51,0.51
11.101.480/0001-01,36010,"Sonda uretral nº 06, descartável.",35,"EFETIVE PRODUTOS MEDICO- HOSPITALARES LTDA",2000,UN,1160,880,0.58,0.44
