cnpjCpfVencedor,codigo,descricao,numero,participanteVencedor,quantidade,unidadeMedida,valorTotalReferencia,valorTotalVencedor,valorUnitarioReferencia,valorUnitarioVencedor
10.957.761/0001-90,10374484,"Abracadeira t-50r (20cm) c/100",1,"SP FABRICACAO E MONTAGENS ELETRICAS LTDA",1,UND,16.4,15.9,16.4,15.9
10.957.761/0001-90,10374485,"Abracadeira t-80r (28cm) c/100",2,"SP FABRICACAO E MONTAGENS ELETRICAS LTDA",1,UND,23.4,22.69,23.4,22.69
10.957.761/0001-90,10374486,"Abraçadeira tipo D 4",3,"SP FABRICACAO E MONTAGENS ELETRICAS LTDA",2,UND,5.68,5.5,2.84,2.75
10.957.761/0001-90,10374487,"Armário CL 600-500-250",4,"SP FABRICACAO E MONTAGENS ELETRICAS LTDA",1,UND,265.03,257.05,265.03,257.05
10.957.761/0001-90,10374488,"Armário CL 950-600-220",5,"SP FABRICACAO E MONTAGENS ELETRICAS LTDA",1,UND,439.51,426.32,439.51,426.32
10.957.761/0001-90,10118757,"arruela lisa 1/4",6,"SP FABRICACAO E MONTAGENS ELETRICAS LTDA",10,UND,0.9,0.6,0.09,0.06
10.957.761/0001-90,10374489,"barramento chato 3/8 x 1 - (516A)",7,"SP FABRICACAO E MONTAGENS ELETRICAS LTDA",3.6,M,619.52,600.91,172.09,166.92
10.957.761/0001-90,10374490,"Cabeçote alumínio 4",8,"SP FABRICACAO E MONTAGENS ELETRICAS LTDA",4,UND,100.8,97.76,25.2,24.44
10.957.761/0001-90,10374491,"Cabo de cobre nu - 25mm",9,"SP FABRICACAO E MONTAGENS ELETRICAS LTDA",3,M,149.13,144.63,49.71,48.21
10.957.761/0001-90,10361811,"CABO DE COBRE NU - 35MM",10,"SP FABRICACAO E MONTAGENS ELETRICAS LTDA",9,M,447.39,433.89,49.71,48.21
10.957.761/0001-90,10374492,"Cabo de cobre NU - 50mm.",11,"SP FABRICACAO E MONTAGENS ELETRICAS LTDA",13,M,646.23,626.73,49.71,48.21
10.957.761/0001-90,10374492,"Cabo de cobre NU - 50mm.",12,"SP FABRICACAO E MONTAGENS ELETRICAS LTDA",2,M,99.42,96.42,49.71,48.21
10.957.761/0001-90,340100189,"Cabo flex 750v - 1,50mm azul.",13,"SP FABRICACAO E MONTAGENS ELETRICAS LTDA",100,M,68,64,0.68,0.64
10.957.761/0001-90,10374493,"Cabo flex 750v - 1,50mm preto",14,"SP FABRICACAO E MONTAGENS ELETRICAS LTDA",100,M,68,64,0.68,0.64
10.957.761/0001-90,10374494,"Cabo flex 750v - 2,50mm azul",15,"SP FABRICACAO E MONTAGENS ELETRICAS LTDA",100,M,107,101,1.07,1.01
10.957.761/0001-90,10374495,"Cabo flex 750v - 2,50mm preto",16,"SP FABRICACAO E MONTAGENS ELETRICAS LTDA",100,M,107,101,1.07,1.01
10.957.761/0001-90,10374496,"Cabo flex 750v. 1,50mm - amar/verd",17,"SP FABRICACAO E MONTAGENS ELETRICAS LTDA",200,M,144,134,0.72,0.67
10.957.761/0001-90,10374497,"Cabo flexível - EPR 90- 50 mm - Verde",18,"SP FABRICACAO E MONTAGENS ELETRICAS LTDA",105,M,2423.4,2349.9,23.08,22.38
10.957.761/0001-90,10374498,"Cabo flexível - EPR 90- 6,0mm - preto",19,"SP FABRICACAO E MONTAGENS ELETRICAS LTDA",140,M,6003.2,5822.6,42.88,41.59
