cnpjCpfVencedor,codigo,descricao,numero,participanteVencedor,quantidade,unidadeMedida,valorTotalReferencia,valorTotalVencedor,valorUnitarioReferencia,valorUnitarioVencedor
05.848.238/0001-95," ","Trave para futebol de salão em cano 3",1,"MARKA CONSTRUCOES E SERVICOS LTDA",2,UND,5066.66,5000,2533.33,2500
05.848.238/0001-95," ","Baliza para voleibol em cano 3",2,"MARKA CONSTRUCOES E SERVICOS LTDA",2,UND,2200,2200,1100,1100
05.848.238/0001-95," ","Tabela para basquete móvel com aro e suporte para fixação in",3,"MARKA CONSTRUCOES E SERVICOS LTDA",2,UND,8866.66,8600,4433.33,4300
