cnpjCpfFornecedor,formaParticipacao,idFornecedor,itensProposta,nomeFonecedor,representanteCertame,responsavelFornecedor,socios
07.027.269/0001-00,INDIVIDUAL," ","itensProposta_43f080d6-08fc-4af6-9fcc-a108d92b1c83.csv","TRANSVIVO - TRANSPORTES E TURISMO LTDA","ANDRE BURATO NUNES","ANDRE BURATO NUNES"," "
19.536.198/0001-50,INDIVIDUAL," ","itensProposta_7d0fcf10-dd14-403a-951f-836fbd27bbe4.csv","ROTEIROS DO SUL AGENCIA DE VIAGENS LTDA - ME","DANIEL VIEIRA PATRICIO","DANIEL VIEIRA PATRICIO"," "
