cnpjCpfVencedor,codigo,descricao,numero,participanteVencedor,quantidade,unidadeMedida,valorTotalReferencia,valorTotalVencedor,valorUnitarioReferencia,valorUnitarioVencedor
28.259.633/0001-38,10375694,Tablet.,1,"3IP FULL RETAIL LTDA",15,UND,20661.45,20295,1377.43,1353
28.259.633/0001-38,10375694,Tablet.,2,"3IP FULL RETAIL LTDA",45,UND,61984.35,60885,1377.43,1353
