cnpjCpfVencedor,codigo,descricao,numero,participanteVencedor,quantidade,unidadeMedida,valorTotalReferencia,valorTotalVencedor,valorUnitarioReferencia,valorUnitarioVencedor
76.822.287/0001-05,10366538,GEOMETRIA.,1,"COMERCIO DE PNEUS E BORRACHARIA CORREA LTDA",70,SERV,2100,2100,30,30
76.822.287/0001-05,10366543,BALANCEAMENTO.,2,"COMERCIO DE PNEUS E BORRACHARIA CORREA LTDA",100,SERV,1000,1000,10,10
76.822.287/0001-05,10366539,"CONSERTO DE PNEU",3,"COMERCIO DE PNEUS E BORRACHARIA CORREA LTDA",150,SERV,3000,3000,20,20
76.822.287/0001-05,10366540,"MONTAGEM DE PNEU.",4,"COMERCIO DE PNEUS E BORRACHARIA CORREA LTDA",100,SERV,1500,1500,15,15
76.822.287/0001-05,10366542,CAMBAGEM.,5,"COMERCIO DE PNEUS E BORRACHARIA CORREA LTDA",15,SERV,750,750,50,50
76.822.287/0001-05,10369206,"Remendo Quente.",6,"COMERCIO DE PNEUS E BORRACHARIA CORREA LTDA",20,SERV,1200,1200,60,60
76.822.287/0001-05,10376705,"BICO (VÁLVULA).",7,"COMERCIO DE PNEUS E BORRACHARIA CORREA LTDA",10,SV,100,100,10,10
