cnpjCpfFornecedor,formaParticipacao,idFornecedor,itensProposta,nomeFonecedor,representanteCertame,responsavelFornecedor,socios
83.157.032/0001-22,INDIVIDUAL," ","itensProposta_fdca58b8-dee9-491b-8a80-66c44a1918ae.csv","METROMED MATERIAL MEDICO HOSPITALAR","JEFERSON MENDES","JEFERSON MENDES"," "
00.802.002/0001-02,INDIVIDUAL," ","itensProposta_a2b60a4c-cf19-47e3-ad4c-c6fb01c427c8.csv","ALTERMED MATERIAL MEDICO HOSPITALAR LTDA","PAULO ROBERTO DE OLIVEIRA RUSZCZAK","PAULO ROBERTO DE OLIVEIRA RUSZCZAK"," "
94.894.169/0001-86,INDIVIDUAL," ","itensProposta_1c19771f-7c73-43e5-a253-adf44259c6ab.csv","MAURO MARCIANO COMÉRCIO DE MEDICAMENTOS LTDA","CRISTIANO GARCIA DE FREITAS","CRISTIANO GARCIA DE FREITAS"," "
82.873.068/0001-40,INDIVIDUAL," ","itensProposta_0c4e7155-adb4-4b62-902b-aeba13abe69a.csv","GENÉSIO A.MENDES & CIA LTDA","GIULIANO RODRIGUES","GIULIANO RODRIGUES"," "
02.520.829/0001-40,INDIVIDUAL," ","itensProposta_36a2d6db-7a78-4b07-ab21-e5fbfb3767f7.csv","DIMASTER COMERCIO DE PRODUTOS HOSPITALARES LTDA","RENAN JOSE GIACOMEL","RENAN JOSE GIACOMEL"," "
02.816.696/0001-54,INDIVIDUAL," ","itensProposta_e8e18922-6a24-4dbc-88ae-1837af2a5f32.csv","PONTAMED FARMACEUTICA LTDA","RUI LUIS SACHTLEBEN","RUI LUIS SACHTLEBEN"," "
04.071.245/0001-60,INDIVIDUAL," ","itensProposta_92a0cf9d-f8e0-4fd6-9767-5a77730072ee.csv","Licimed Distribuidora de Medicamentos Ltda","FABIANA PEREIRA DA CONCEICAO","FABIANA PEREIRA DA CONCEICAO"," "
06.035.038/0001-86,INDIVIDUAL," ","itensProposta_ed8ce184-64ef-44f3-9549-2710031a35b2.csv","EXTRA DISTRIBUIDORA DE MEDICAMENTOS E PRODUTOS HOSPITALARES EIRELI","FELIPE PERITO CARDOSO","FELIPE PERITO CARDOSO"," "
05.782.733/0001-49,INDIVIDUAL," ","itensProposta_fbc19a6b-663a-4416-b81c-dab31acbf2cc.csv","CIAMED - DISTRIBUIDORA DE MEDICAMENTOS LTDA.","CLÁUDIO PEREIRA ROSÁRIO","CLÁUDIO PEREIRA ROSÁRIO"," "
00.088.317/0001-21,INDIVIDUAL," ","itensProposta_84931ca7-4e2c-4810-b106-b7d2b53fb96f.csv","Victória Comércio de Produtos Hospitalares Ltda.","GLAUCO BENA VINCE","GLAUCO BENA VINCE"," "
03.652.030/0001-70,INDIVIDUAL," ","itensProposta_0af5a9a1-0c9f-4dc9-b94b-02013bf1b638.csv","CENTERMEDI-COMERCIO DE PRODUTOS HOSPITALARES LTDA","DOUGLAS MARTIN","DOUGLAS MARTIN"," "
44.734.671/0001-51,INDIVIDUAL," ","itensProposta_e9119a48-6c2b-4ccd-9d3c-c63ad8cb0ebe.csv","Cristália Produtos Químicos e Farmacêuticos Ltda","ANDRE RODRIGUES","ANDRE RODRIGUES"," "
81.706.251/0001-98,INDIVIDUAL," ","itensProposta_5efd227a-9c78-4caa-8247-2767cf95edce.csv","PROMEFARMA MEDICAMENTOS E PRODUTOS HOSPITALARES LTDA","JULIANO DE LACERDA","JULIANO DE LACERDA"," "
67.729.178/0004-91,INDIVIDUAL," ","itensProposta_538a3872-d318-4560-9a1a-83763e1447c0.csv","COMERCIAL CIRURGICA RIOCLARENSE LTDA","HEITOR DE OLIVEIRA SAMPAIO","HEITOR DE OLIVEIRA SAMPAIO"," "
07.752.236/0001-23,INDIVIDUAL," ","itensProposta_a553a866-50a9-43ac-af1c-80e5f00e94d5.csv","MEDILAR IMPORTACAO E DISTRIBUICAO DE PRODUTOS MEDICO HOSPITALARES S/A","GABRIELA PINTO SCHELP","GABRIELA PINTO SCHELP"," "
09.944.371/0001-04,INDIVIDUAL," ","itensProposta_c4ef28df-699c-40a4-92f4-5d200af8b5cf.csv","Sulmedic Comércio de Medicamentos Ltda","ALEXANDER VALTANIR VOLTOLINI","ALEXANDER VALTANIR VOLTOLINI"," "
07.164.711/0001-40,INDIVIDUAL," ","itensProposta_4aa97d64-76e3-44ab-acb0-6e267e0cff2a.csv","FUFA - SC COMÉRCIO E REPRESENTAÇÃO LTDA","GUILHERME DE OLIVEIRA PRADO","GUILHERME DE OLIVEIRA PRADO"," "
12.889.035/0001-02,INDIVIDUAL," ","itensProposta_e1075dc8-5c4e-40c3-a57e-c33d329f6340.csv","INOVAMED HOSPITALAR LTDA","FLAVIO ROGÉRIO RIBAS VIEIRA","FLAVIO ROGÉRIO RIBAS VIEIRA"," "
20.590.555/0001-48,INDIVIDUAL," ","itensProposta_7f58b5b9-0652-4c3d-8c01-ae30c639cc00.csv","AGIL DISTRIBUIDORA DE MEDICAMENTOS LTDA - ME",,," "
05.531.725/0001-20,INDIVIDUAL," ","itensProposta_b8805fa1-2905-476a-9d6d-cd3b228491fa.csv","SOMA/SC PRODUTOS HOSPITALARES LTDA","FÁBIO SILVEIRA MARCELINO","FÁBIO SILVEIRA MARCELINO"," "
23.240.000/0001-64,INDIVIDUAL," ","itensProposta_0853b1b6-291a-4c93-b914-e85dd066f0d0.csv","INFINITY MEDICAMENTOS EIRELI - EPP",,," "
11.034.934/0001-60,INDIVIDUAL," ","itensProposta_d349be17-17c7-430e-b37b-22704bce230a.csv","NDS DISTRIBUIDORA DE MEDICAMENTOS LTDA","MARCELO KUCHLA","MARCELO KUCHLA"," "
26.554.718/0001-13,INDIVIDUAL," ","itensProposta_700a68b1-3b52-4a59-8990-7917c6ff5af6.csv","LFP COMERCIO DE PRODUTOS PARA SAUDE EIRELI - EPP",,," "
28.093.678/0001-85,INDIVIDUAL," ","itensProposta_3825a1ab-d908-4329-90c1-00266a40d540.csv","F&F DISTRIBUIDORA DE MEDICAMENTOS LTDA - ME","PAULO ERNESTO COLA","PAULO ERNESTO COLA"," "
76.386.283/0001-13,INDIVIDUAL," ","itensProposta_fdf6efc9-3187-4ffd-980c-27ebda1fb2a6.csv","DIMEVA DISTRIBUIDORA E IMPORTADORA LTDA","SÉRGIO JOSE DOS SANTOS","SÉRGIO JOSE DOS SANTOS"," "
27.860.256/0001-25,INDIVIDUAL," ","itensProposta_acfea3eb-3d92-4e44-9c96-023254b9b361.csv","VITALSUL DISTRIBUIDORA DE MEDICAMENTOS EIRELLI-ME","TIAGO SOARES DA SILVA","TIAGO SOARES DA SILVA"," "
82.225.947/0001-65,INDIVIDUAL," ","itensProposta_a2a07a26-fa80-4df9-9d08-e170812b1b61.csv","A G KIENEN & CIA LTDA","LUCIO JOSE DE OLIVEIRA","LUCIO JOSE DE OLIVEIRA"," "
09.192.829/0001-08,INDIVIDUAL," ","itensProposta_1dc03cfb-6e65-4522-a38c-d38645b0f22e.csv","ATONS DO BRASIL DISTRIBUIDORA DE PRODUTOS HOSPITALARES LTDA.","WAGNER ALVES","WAGNER ALVES"," "
10.448.145/0001-03,INDIVIDUAL," ","itensProposta_1b34ac2e-7b9d-4e4c-bd9d-83c3a93e9a76.csv","GRAMS & GRAMS LTDA.","MATHEUS HENRIQUE KAGHOFER DE ARAUJO","MATHEUS HENRIQUE KAGHOFER DE ARAUJO"," "
