cnpjCpfFornecedor,formaParticipacao,idFornecedor,itensProposta,nomeFonecedor,representanteCertame,responsavelFornecedor,socios
03.851.496/0001-03,INDIVIDUAL," ","itensProposta_a546d4d9-ece8-4701-9d6a-32ad2c130fd3.csv","CONSTRUTORA NELGUI LTDA","NELSON GUIDI","NELSON GUIDI"," "
10.599.044/0001-33,INDIVIDUAL," ","itensProposta_94b82b52-91ef-4b95-9101-8f288197bcc1.csv","CONSONI CONSTRUÇÕES LTDA","VALMOR CONSONI","VALMOR CONSONI"," "
17.896.535/0001-95,INDIVIDUAL," ","itensProposta_445bcaf9-c21f-41f5-8018-a724fd37e56f.csv","CONSTRUCITY CONSTRUCOES E REFORMAS EIRELI","KAROLINE MAFRA DA SILVA","KAROLINE MAFRA DA SILVA"," "
