cnpjCpfFornecedor,formaParticipacao,idFornecedor,itensProposta,nomeFonecedor,representanteCertame,responsavelFornecedor,socios
03.976.253/0001-93,INDIVIDUAL," ","itensProposta_062d5845-464f-4351-8d45-c9dfb2010918.csv","COPOL DISTRIBUIDORA DE ALIMENTOS LTDA","JOAO RODRIGUES JUNIOR","JOAO RODRIGUES JUNIOR"," "
02.625.813/0001-00,INDIVIDUAL," ","itensProposta_7d8e95c5-6282-40bb-85b0-307e98fbb8a3.csv","BRUTHAN COMERCIAL LTDA","FLÁVIO ADRIANO DO CARMO","FLÁVIO ADRIANO DO CARMO"," "
09.119.391/0001-32,INDIVIDUAL," ","itensProposta_04f25076-72e5-414e-9b39-322862906032.csv","BARFE DISTRIBUIDORA DE ALIMENTOS LTDA ME","JOSÉ LUIZ MACHADO","JOSÉ LUIZ MACHADO"," "
04.252.652/0001-74,INDIVIDUAL," ","itensProposta_f35c4ebb-d86a-4085-b5ef-d6428425f79b.csv","MILK VITTA COMERCIO E INDÚSTRIA LTDA","MARCELO MACEDO GORDO PERES","MARCELO MACEDO GORDO PERES"," "
17.281.222/0001-22,INDIVIDUAL," ","itensProposta_737539cd-9cdd-43e6-88fc-9d5acadfe975.csv","COOPERATIVA FAMILIAR DE PRODUCAO AGRICOLA NOVA VID","JOSE BARZAN","JOSE BARZAN"," "
09.196.745/0001-42,INDIVIDUAL," ","itensProposta_e8c03390-89ec-4b15-a692-f38395faab35.csv","SEBOLD COMERCIAL ATACADO DE PRODUTOS, ALIMENTOS E EQUIPAMENTOS LTDA","PRISCILA FILIPPINI MARTINI","PRISCILA FILIPPINI MARTINI"," "
13.839.796/0001-12,INDIVIDUAL," ","itensProposta_538d92de-77e9-4775-86da-b508ec077a42.csv","SAFI COMERCIO ATACADISTA EIRELI","GUILHERME NUNES BOFF","GUILHERME NUNES BOFF"," "
14.990.312/0001-02,INDIVIDUAL," ","itensProposta_d2846a9a-3347-48d6-879a-b5906d4f2cb6.csv","ELO COMERCIO E SERVICOS EIRELI",,," "
23.595.412/0001-17,INDIVIDUAL," ","itensProposta_862e698c-f321-4dd4-82b0-7a5a0186fc88.csv","ARX COMERCIO DE ALIMENTOS LTDA - ME","TEO ALEXANDRE PAZ AREND","TEO ALEXANDRE PAZ AREND"," "
18.712.730/0001-80,INDIVIDUAL," ","itensProposta_74cfaddd-2f03-4a02-b091-8cf4a92e74a0.csv","MAYCON WILL EIRELI - ME","PRISCILA FILIPPINI MARTINI","PRISCILA FILIPPINI MARTINI"," "
27.238.756/0001-20,INDIVIDUAL," ","itensProposta_fea4cefe-3ddc-43bb-90e8-011ff7c39b3e.csv","BARRA COMERCIO E DISTRIBUICAO DE ALIMENTOS EIRELI","RAFAEL BORTOLOTO DAGOSTIM","RAFAEL BORTOLOTO DAGOSTIM"," "
24.170.620/0001-37,INDIVIDUAL," ","itensProposta_613e6f01-178c-4f9c-bf04-7c8bb87b9260.csv","PARANÁ FOODS COMÉRCIO EIRELI - EPP","MARLON EISING","MARLON EISING"," "
27.893.077/0001-94,INDIVIDUAL," ","itensProposta_c3135562-988a-47c9-b05a-eb11879b78ce.csv","CELEIRO BRASIL ALIMENTOS EIRELI - ME","DAVID SANCHES GAZZOTTO JUNIOR","DAVID SANCHES GAZZOTTO JUNIOR"," "
29.038.893/0001-46,INDIVIDUAL," ","itensProposta_e872cf7a-6e45-4a7d-a70a-8366ebbf12ae.csv","BARRA DO TURVO INDUSTRIA E COMERCIO DE ALIMENTOS E","ANDREY WERNER GOSCH","ANDREY WERNER GOSCH"," "
