cnpjCpfFornecedor,formaParticipacao,idFornecedor,itensProposta,nomeFonecedor,representanteCertame,responsavelFornecedor,socios
00.802.002/0001-02,INDIVIDUAL," ","itensProposta_4c7b4efa-59d5-4d4e-a8e3-80d20cb9e615.csv","ALTERMED MATERIAL MEDICO HOSPITALAR LTDA","PAULO ROBERTO DE OLIVEIRA RUSZCZAK","PAULO ROBERTO DE OLIVEIRA RUSZCZAK"," "
94.894.169/0001-86,INDIVIDUAL," ","itensProposta_47ca21cf-d1ac-4c6c-b9c5-6e9ab31a5f5a.csv","MAURO MARCIANO COMÉRCIO DE MEDICAMENTOS LTDA","CRISTIANO GARCIA DE FREITAS","CRISTIANO GARCIA DE FREITAS"," "
82.873.068/0001-40,INDIVIDUAL," ","itensProposta_870b9472-8486-4b07-83f4-64de0ecb341a.csv","GENÉSIO A.MENDES & CIA LTDA",,," "
02.520.829/0001-40,INDIVIDUAL," ","itensProposta_e52a5e2b-d918-4bac-a1d3-8d3dade3dd88.csv","DIMASTER COMERCIO DE PRODUTOS HOSPITALARES LTDA","RENAN JOSE GIACOMEL","RENAN JOSE GIACOMEL"," "
02.816.696/0001-54,INDIVIDUAL," ","itensProposta_32f6d9a6-836d-4753-83d0-74fdf8539675.csv","PONTAMED FARMACEUTICA LTDA","RUI LUIZ SACHTLEBEN","RUI LUIZ SACHTLEBEN"," "
04.071.245/0001-60,INDIVIDUAL," ","itensProposta_fdea1c8f-66dc-436e-9ab4-90a6cf034528.csv","Licimed Distribuidora de Medicamentos Ltda","IVAN BADIN JUNIOR","IVAN BADIN JUNIOR"," "
06.035.038/0001-86,INDIVIDUAL," ","itensProposta_76a0b180-58e5-4ce0-bb22-e580a4ff6631.csv","EXTRA DISTRIBUIDORA DE MEDICAMENTOS E PRODUTOS HOSPITALARES EIRELI","ADROALDO MACHADO","ADROALDO MACHADO"," "
05.782.733/0001-49,INDIVIDUAL," ","itensProposta_649da029-93d0-4056-be7f-8a1b5e3bcab9.csv","CIAMED - DISTRIBUIDORA DE MEDICAMENTOS LTDA.","CLÁUDIO PEREIRA DO ROSÁRIO","CLÁUDIO PEREIRA DO ROSÁRIO"," "
00.088.317/0001-21,INDIVIDUAL," ","itensProposta_7a46a71e-0456-4e26-a39a-bb9e2dd29bab.csv","Victória Comércio de Produtos Hospitalares Ltda.","GLAUCO BENÁ VINCE","GLAUCO BENÁ VINCE"," "
03.652.030/0001-70,INDIVIDUAL," ","itensProposta_91da2085-baba-46b4-8832-aa60aca7e669.csv","CENTERMEDI-COMERCIO DE PRODUTOS HOSPITALARES LTDA","DOUGLAS MARTIN","DOUGLAS MARTIN"," "
44.734.671/0001-51,INDIVIDUAL," ","itensProposta_a3ffdb57-650d-4b0b-b7a4-f9c743396058.csv","Cristália Produtos Químicos e Farmacêuticos Ltda","ANDRÉ RODRIGUES","ANDRÉ RODRIGUES"," "
85.247.385/0001-49,INDIVIDUAL," ","itensProposta_737ecc36-2521-4f35-8e1c-1e784648f910.csv","PROSAUDE DISTRIBUIDORA DE MEDICAMENTOS  EIRELI",,," "
81.706.251/0001-98,INDIVIDUAL," ","itensProposta_ef249566-d77a-4154-83d4-1c95d1139881.csv","PROMEFARMA MEDICAMENTOS E PRODUTOS HOSPITALARES LTDA","JULIANO DE LACERDA","JULIANO DE LACERDA"," "
67.729.178/0004-91,INDIVIDUAL," ","itensProposta_9168d7b8-ff28-4be5-9549-8181ed771199.csv","COMERCIAL CIRURGICA RIOCLARENSE LTDA","JOSÉ DE OLIVEIRA SAMPAIO","JOSÉ DE OLIVEIRA SAMPAIO"," "
07.752.236/0001-23,INDIVIDUAL," ","itensProposta_4b5b6fce-8f69-40e0-aea1-7178e35b654e.csv","MEDILAR IMPORTACAO E DISTRIBUICAO DE PRODUTOS MEDICO HOSPITALARES S/A","SANDERSON ANTONIO DA SILVEIRA","SANDERSON ANTONIO DA SILVEIRA"," "
09.944.371/0001-04,INDIVIDUAL," ","itensProposta_232081c6-f106-4bd7-b24d-a2db6f8218cd.csv","Sulmedic Comércio de Medicamentos Ltda","EDILSON ROMEIRO DOS SANTOS","EDILSON ROMEIRO DOS SANTOS"," "
