cnpjCpfVencedor,codigo,descricao,numero,participanteVencedor,quantidade,unidadeMedida,valorTotalReferencia,valorTotalVencedor,valorUnitarioReferencia,valorUnitarioVencedor
77.891.653/0001-32,10368947,"ACRILICO FOSCO EXTRAVINIL 18LTS",1,"ALCINO PAVEI MATERIAIS DE CONSTRUCAO LTDA ME",10,BLD,3320,950,332,95
77.891.653/0001-32,10373503,"ADAPTADOR SOLDAVEL CURTO BXR 32MM X 1",2,"ALCINO PAVEI MATERIAIS DE CONSTRUCAO LTDA ME",20,UND,20,8,1,0.4
77.891.653/0001-32,10373504,"ADAPTADOR SOLDAVEL CURTO BXR 50MM X 1.1/2",3,"ALCINO PAVEI MATERIAIS DE CONSTRUCAO LTDA ME",25,UND,65,37.5,2.6,1.5
77.891.653/0001-32,10363873,"ADESIVO PARA TUBOS PVC RIGIDO 175G C/ PINCEL",4,"ALCINO PAVEI MATERIAIS DE CONSTRUCAO LTDA ME",10,UND,97.5,49,9.75,4.9
77.891.653/0001-32,10373505,"ADESIVO PARA TUBOS PVC RIGIDO 850G S/ PINCEL",5,"ALCINO PAVEI MATERIAIS DE CONSTRUCAO LTDA ME",1,UND,22.5,14,22.5,14
77.891.653/0001-32,10373506,"ARAME GALVONIZADO N°14 - ROLO 1KG",6,"ALCINO PAVEI MATERIAIS DE CONSTRUCAO LTDA ME",10,KG,100,50,10,5
77.891.653/0001-32,10373507,"ARAME RECOZIDO N°18 - ROLO 1KG FINO",7,"ALCINO PAVEI MATERIAIS DE CONSTRUCAO LTDA ME",10,KG,78,60,7.8,6
77.891.653/0001-32,10373508,"BARBANTE ALGODAO N.4 100G",8,"ALCINO PAVEI MATERIAIS DE CONSTRUCAO LTDA ME",5,UND,12.5,11.4,2.5,2.28
77.891.653/0001-32,10363865,"BARDELA DE EUCALIPTO TRATADA 3,5X5CM",9,"ALCINO PAVEI MATERIAIS DE CONSTRUCAO LTDA ME",300,M,480,330,1.6,1.1
77.891.653/0001-32,10373509,"BITS PONTA PHILIPS PH.1 - 1/4X49MM",10,"ALCINO PAVEI MATERIAIS DE CONSTRUCAO LTDA ME",5,UND,23.75,12,4.75,2.4
77.891.653/0001-32,10373510,"BITS PONTA PHILIPS PH.2 - 1/4X50MM",11,"ALCINO PAVEI MATERIAIS DE CONSTRUCAO LTDA ME",5,UND,23.75,12,4.75,2.4
77.891.653/0001-32,10373513,"BROCA DE AÇO RAPIDO 6MM.",14,"ALCINO PAVEI MATERIAIS DE CONSTRUCAO LTDA ME",10,UND,75,28.5,7.5,2.85
77.891.653/0001-32,10373514,"BROCA DE AÇO RAPIDO 8MM.",15,"ALCINO PAVEI MATERIAIS DE CONSTRUCAO LTDA ME",10,UND,120,65,12,6.5
77.891.653/0001-32,10373517,"BROCA DE VIDEA 8MM.",18,"ALCINO PAVEI MATERIAIS DE CONSTRUCAO LTDA ME",10,UND,97,30,9.7,3
77.891.653/0001-32,10373518,"BUCHA DE REDUÇÃO SOLD.CURTA 32X25MM",19,"ALCINO PAVEI MATERIAIS DE CONSTRUCAO LTDA ME",10,UND,7,2.8,0.7,0.28
77.891.653/0001-32,10373519,"BUCHA DE REDUÇÃO SOLD.CURTA 50X40MM",20,"ALCINO PAVEI MATERIAIS DE CONSTRUCAO LTDA ME",10,UND,17.5,13,1.75,1.3
77.891.653/0001-32,10373521,"BUCHA PLASTICA P/ FIXAÇÃO DE PARAFUSO N°8",22,"ALCINO PAVEI MATERIAIS DE CONSTRUCAO LTDA ME",500,UND,40,10,0.08,0.02
77.891.653/0001-32,10373522,"BUCHA PLASTICA P/ FIXAÇÃO DE PARAFUSO N°10",23,"ALCINO PAVEI MATERIAIS DE CONSTRUCAO LTDA ME",500,UND,75,12.5,0.15,0.025
77.891.653/0001-32,10373523,"CABO DE AÇO GALVANIZADO DIAMETRO 1/4 (6,4MM)",24,"ALCINO PAVEI MATERIAIS DE CONSTRUCAO LTDA ME",10,M,55,45,5.5,4.5
77.891.653/0001-32,10373524,"CABO DE AÇO GALVANIZADO DIAMETRO 3/16 (4,8MM)",25,"ALCINO PAVEI MATERIAIS DE CONSTRUCAO LTDA ME",50,M,160,125,3.2,2.5
77.891.653/0001-32,10373525,"CABO FLEXIVEL 1,5MM (AMARELO)",26,"ALCINO PAVEI MATERIAIS DE CONSTRUCAO LTDA ME",1000,M,630,400,0.63,0.4
77.891.653/0001-32,10373526,"CABO FLEXIVEL 1,5MM (AZUL)",27,"ALCINO PAVEI MATERIAIS DE CONSTRUCAO LTDA ME",1000,M,630,400,0.63,0.4
77.891.653/0001-32,10373527,"CABO FLEXIVEL 1,5MM (BRANCO)",28,"ALCINO PAVEI MATERIAIS DE CONSTRUCAO LTDA ME",1000,M,630,400,0.63,0.4
77.891.653/0001-32,10373528,"CABO FLEXIVEL 1,5MM (PRETO)",29,"ALCINO PAVEI MATERIAIS DE CONSTRUCAO LTDA ME",1000,M,630,400,0.63,0.4
77.891.653/0001-32,10373529,"CABO FLEXIVEL 2,5MM (AMARELO)",30,"ALCINO PAVEI MATERIAIS DE CONSTRUCAO LTDA ME",800,M,784,400,0.98,0.5
77.891.653/0001-32,10373530,"CABO FLEXIVEL 2,5MM (AZUL)",31,"ALCINO PAVEI MATERIAIS DE CONSTRUCAO LTDA ME",800,M,784,400,0.98,0.5
77.891.653/0001-32,10373531,"CABO FLEXIVEL 2,5MM (BRANCO)",32,"ALCINO PAVEI MATERIAIS DE CONSTRUCAO LTDA ME",800,M,784,400,0.98,0.5
77.891.653/0001-32,10373532,"CABO FLEXIVEL 2,5MM (PRETO)",33,"ALCINO PAVEI MATERIAIS DE CONSTRUCAO LTDA ME",800,M,784,400,0.98,0.5
77.891.653/0001-32,10373533,"CABO FLEXIVEL 4,0MM (AZUL)",34,"ALCINO PAVEI MATERIAIS DE CONSTRUCAO LTDA ME",500,M,805,490,1.61,0.98
77.891.653/0001-32,10373534,"CABO FLEXIVEL 4,0MM (BRANCO)",35,"ALCINO PAVEI MATERIAIS DE CONSTRUCAO LTDA ME",500,M,805,490,1.61,0.98
77.891.653/0001-32,10373535,"CABO PP 2 X 1,5MM - PRETO",36,"ALCINO PAVEI MATERIAIS DE CONSTRUCAO LTDA ME",1000,M,2000,1350,2,1.35
